,Player Season,Player ID,Team ID,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact
619,2016,4b3677f5-712e-43f2-b7bb-51ac6f291b86,e6aa13a4-0055-48a9-bc41-be28dc106929,4,12.75,0,0,27,9,1,0,0,0,1,51,3
620,2016,5827b78b-5150-4ba9-bc46-902428e99a31,e6aa13a4-0055-48a9-bc41-be28dc106929,118,4.407,3,0,55,55,11,0,11,-32,8,520,217
621,2016,7e648a0b-fdc8-4661-a587-5826f2cac11b,e6aa13a4-0055-48a9-bc41-be28dc106929,35,3.343,0,11,18,0,3,16,0,0,0,117,9
622,2016,214e55e4-a089-412d-9598-a16495df0d25,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,90,3.989,3,5,28,4,7,12,5,-16,5,359,149
623,2016,3aef6950-1c19-4454-a3d0-0afe9634ea9f,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,14,7.0,0,0,20,0,1,0,1,-3,0,98,20
624,2016,72fbe462-91c5-4c84-9640-e8ad7cad6447,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,1,4.0,0,0,4,0,0,1,0,0,0,4,0
625,2016,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,218,3.78,15,0,47,3,18,0,23,-55,9,824,464
626,2016,f413d6fb-5105-4110-b915-d92840a3e656,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,36,4.0,2,0,14,12,3,0,2,-4,2,144,69
627,2016,b103b096-6be9-4f87-9ae4-5d217f560685,0d855753-ea21-4953-89f9-0e20aff9eb73,3,3.667,0,0,7,0,1,0,0,0,0,11,2
628,2016,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,0d855753-ea21-4953-89f9-0e20aff9eb73,4,4.75,0,0,16,0,0,0,1,-1,0,19,2
629,2016,b6b954eb-4591-4b7a-86b9-a481f15fdd58,0d855753-ea21-4953-89f9-0e20aff9eb73,6,5.0,0,0,11,0,2,0,0,0,0,30,17
630,2016,bb5957e6-ce7d-47ab-8036-22191ffc1c44,0d855753-ea21-4953-89f9-0e20aff9eb73,23,0.87,0,12,7,1,3,3,0,0,2,20,15
631,2016,f336567d-44a9-4245-8452-1dd485fd70fb,0d855753-ea21-4953-89f9-0e20aff9eb73,205,5.088,19,0,75,75,9,0,14,-30,6,1043,522
632,2016,3a29784c-832f-4e41-a4ac-71d4f9ad410c,f0e724b0-4cbf-495a-be47-013907608da9,217,4.553,12,0,47,11,11,0,27,-46,6,988,465
633,2016,b040e601-ec40-4757-bf3d-71bf64ef99cf,f0e724b0-4cbf-495a-be47-013907608da9,1,6.0,0,0,6,0,0,0,0,0,0,6,3
634,2016,de816e24-8442-49a4-99cd-dde7e7c05863,f0e724b0-4cbf-495a-be47-013907608da9,40,4.325,0,2,24,1,3,17,4,-6,2,173,33
635,2016,e311a7a2-eddb-439c-86b4-b1f1984186bc,f0e724b0-4cbf-495a-be47-013907608da9,19,2.632,0,0,8,4,1,0,2,-4,1,50,24
636,2016,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,de760528-1dc0-416a-a978-b510d20692ff,3,-1.0,0,3,-1,0,0,0,0,0,0,-3,0
637,2016,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,de760528-1dc0-416a-a978-b510d20692ff,293,4.229,12,0,58,58,31,0,29,-67,16,1239,599
638,2016,617269c1-88b3-45a6-b4a8-b2806a0cdaea,de760528-1dc0-416a-a978-b510d20692ff,4,20.75,0,0,56,56,1,0,0,0,1,83,3
639,2016,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,de760528-1dc0-416a-a978-b510d20692ff,1,10.0,0,0,10,0,0,0,0,0,0,10,0
640,2016,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,de760528-1dc0-416a-a978-b510d20692ff,2,2.5,0,0,4,0,0,0,0,0,0,5,0
641,2016,06787c1d-f02b-4217-9152-c269e826928a,2eff2a03-54d4-46ba-890e-2bc3925548f3,21,4.81,1,0,24,0,2,0,2,-2,0,101,37
642,2016,0e7e6cbb-0e88-4a74-b457-1753851e37f3,2eff2a03-54d4-46ba-890e-2bc3925548f3,18,2.167,1,0,10,0,0,0,2,-9,0,39,31
643,2016,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,2eff2a03-54d4-46ba-890e-2bc3925548f3,278,3.183,12,0,24,24,14,0,33,-87,6,885,587
644,2016,1b3d350a-478b-4542-a430-d12cc96adc22,2eff2a03-54d4-46ba-890e-2bc3925548f3,20,2.55,0,7,13,1,2,8,1,-4,1,51,11
645,2016,502b3a6c-e965-478a-858e-964b4ac2296c,2eff2a03-54d4-46ba-890e-2bc3925548f3,28,5.679,4,0,30,30,2,0,6,-19,1,159,82
646,2016,91ead748-e3b0-4926-bd3b-3e327b44e6bc,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,-1.0,0,0,-1,0,0,0,1,-1,0,-1,1
647,2016,aba8f925-ffbf-4654-bfa7-a25d3d237494,2eff2a03-54d4-46ba-890e-2bc3925548f3,8,2.0,0,3,6,2,1,3,0,0,1,16,3
648,2016,fc75f3fc-9347-4f7c-a521-e67f3888eda5,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,2.0,0,0,2,0,0,0,0,0,0,2,0
649,2016,260e8f87-1d08-4c69-8e2b-afa825c1a68a,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,2.0,0,0,2,0,0,0,0,0,0,2,1
650,2016,409d4cac-ee90-4470-9710-ebe671678339,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,72,3.597,1,13,18,3,2,35,6,-18,1,259,36
651,2016,488c3707-26ee-4e1a-8742-494a06f77801,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,109,3.202,10,0,45,45,7,0,16,-44,3,349,202
652,2016,5a9401fc-e43e-43e8-9e63-dadecb12491b,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,11,3.909,1,0,18,0,0,0,2,-5,0,43,28
653,2016,990a689e-200b-4cda-85db-85d6c3af911c,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,31,4.032,0,0,26,2,1,0,2,-2,1,125,61
654,2016,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,5.0,0,0,5,0,0,0,0,0,0,5,1
655,2016,cf8e8522-6220-4612-a8a1-72c496dac536,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,117,4.009,7,0,41,41,6,0,13,-26,6,469,186
656,2016,dffa69ad-331e-4f09-ae38-40a5a4406be6,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,6,19.0,0,0,75,75,0,0,0,0,1,114,87
657,2016,e1b29179-074b-4c91-8797-763b76ac618a,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,3,0.667,0,0,4,0,0,0,1,-4,0,2,0
658,2016,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,30,5.733,0,0,72,72,1,0,2,-8,1,172,47
659,2016,fd85786d-3900-4dc0-9b30-334ee30413ed,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,0.0,0,0,0,0,0,0,0,0,0,0,1
660,2017,166292fc-629e-4c7b-b7bf-f572ca9eeb43,768c92aa-75ff-4a43-bcc0-f2798c2e1724,287,3.965,4,0,48,48,11,0,55,-133,6,1138,493
661,2017,250199f2-1387-4b55-b96f-17fedea6db7f,768c92aa-75ff-4a43-bcc0-f2798c2e1724,8,6.75,0,1,22,0,0,0,0,0,0,54,12
662,2017,349f647e-bfc3-4d84-af89-b33f8a08e26e,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,-1.0,0,0,0,0,0,0,1,-2,0,-2,0
663,2017,36007e6e-ca6b-42ee-b9f8-79a9a964f5bc,768c92aa-75ff-4a43-bcc0-f2798c2e1724,7,5.857,0,0,25,0,0,0,1,-4,0,41,13
664,2017,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,768c92aa-75ff-4a43-bcc0-f2798c2e1724,7,3.286,0,0,9,0,0,4,0,0,0,23,20
665,2017,7f3ef024-eb34-46af-8b9e-544cdf09378f,768c92aa-75ff-4a43-bcc0-f2798c2e1724,84,5.083,2,15,32,9,6,41,2,-6,4,427,142
666,2017,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,768c92aa-75ff-4a43-bcc0-f2798c2e1724,22,4.227,0,0,12,0,0,0,1,-3,0,93,41
667,2017,c323cdb9-74bc-4d68-9358-609f80eedbb7,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,-2.5,0,0,0,0,0,0,1,-5,0,-5,0
668,2017,c5f35a06-791b-43e1-befc-df0c54b3b486,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,0.0,0,0,0,0,0,0,0,0,0,0,2
669,2017,06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,-7.0,0,0,-7,0,0,0,1,-7,0,-7,0
670,2017,3d94860c-82db-43fd-aa99-3b72390111a4,4809ecb0-abd3-451d-9c4a-92a90b83ca06,8,3.75,0,0,12,0,0,0,2,-3,0,30,17
671,2017,5de11f0b-8da9-42ba-9a93-db7f0a58543b,4809ecb0-abd3-451d-9c4a-92a90b83ca06,3,4.0,0,0,7,0,0,0,0,0,0,12,10
672,2017,90908a56-901b-466d-8689-943075da96fe,4809ecb0-abd3-451d-9c4a-92a90b83ca06,46,3.935,1,0,69,0,0,0,7,-16,0,181,74
673,2017,a0b93053-d349-4dd1-a840-24577102699b,4809ecb0-abd3-451d-9c4a-92a90b83ca06,133,4.842,15,0,66,66,3,0,21,-61,3,644,407
674,2017,bb78a66a-a8ec-4294-8858-c7e5a1d15106,4809ecb0-abd3-451d-9c4a-92a90b83ca06,138,3.37,8,0,21,0,2,0,26,-49,0,465,302
675,2017,eab69ec2-9cba-4783-8260-cf99121ed2c8,4809ecb0-abd3-451d-9c4a-92a90b83ca06,4,2.0,0,0,3,1,0,3,0,0,1,8,7
676,2017,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,88,3.58,4,0,69,69,3,0,18,-37,1,315,171
677,2017,2d52ede5-1c65-4f18-a8ac-9306192ef625,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,1,15.0,0,0,15,0,0,0,0,0,0,15,0
678,2017,4a38cda2-e92f-47f8-b324-0c34e09d83f2,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,178,4.337,6,0,75,75,6,0,24,-44,5,772,320
679,2017,a261fd0a-b096-4db7-bd51-2f13bde485da,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,37,3.351,1,14,22,10,5,14,0,0,5,124,17
680,2017,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,1,3.0,0,0,3,0,0,0,0,0,0,3,2
681,2017,e81fb788-1478-4936-ae12-f6ed7ec23476,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,3,3.0,0,0,7,0,0,0,0,0,0,9,6
682,2017,39f70428-a78a-494c-8676-438d953c289e,97354895-8c77-4fd4-a860-32e62ea7382a,43,3.977,1,0,10,0,6,0,3,-9,0,171,58
683,2017,41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,25,1.12,0,9,7,0,2,5,0,0,0,28,8
684,2017,8fc65820-f565-44e2-8635-3e1cdf165bf6,97354895-8c77-4fd4-a860-32e62ea7382a,3,5.667,0,0,13,0,0,0,0,0,0,17,5
685,2017,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,97354895-8c77-4fd4-a860-32e62ea7382a,1,5.0,0,0,5,0,0,0,0,0,0,5,2
686,2017,af4ba620-2f00-4b00-9111-7897f2b1cde8,97354895-8c77-4fd4-a860-32e62ea7382a,4,-0.75,0,4,0,0,0,0,0,0,0,-3,0
687,2017,b25ba2bd-80bd-4295-9034-cf9242fb207b,97354895-8c77-4fd4-a860-32e62ea7382a,180,4.978,19,0,44,8,8,0,19,-38,6,896,500
688,2017,b6b954eb-4591-4b7a-86b9-a481f15fdd58,97354895-8c77-4fd4-a860-32e62ea7382a,9,4.444,1,0,13,0,0,0,3,-11,0,40,14
689,2017,bd8052bd-0898-430b-99c9-2529e895ae79,97354895-8c77-4fd4-a860-32e62ea7382a,64,4.125,6,0,31,14,8,0,4,-6,5,264,123
690,2017,c682e8ea-fe48-45d2-af60-682a6125ab22,97354895-8c77-4fd4-a860-32e62ea7382a,1,7.0,0,0,7,0,0,0,0,0,0,7,0
691,2017,d08da2a3-8296-4038-bb46-ab1feca4bbd4,97354895-8c77-4fd4-a860-32e62ea7382a,104,3.683,7,0,16,2,5,0,8,-18,5,383,202
692,2017,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,97354895-8c77-4fd4-a860-32e62ea7382a,13,5.154,3,0,20,0,1,0,1,-1,0,67,41
693,2017,24cf6148-f0af-4103-a215-e06956764953,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,105,4.362,3,0,25,12,4,0,11,-24,2,458,202
694,2017,26873576-2bbd-4622-bc3e-ec847577855b,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,11,3.364,1,0,11,0,0,0,1,-2,0,37,21
695,2017,59fc3367-5514-4616-a93c-06e4365b2293,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,37,3.135,1,0,13,0,0,0,4,-8,0,116,67
696,2017,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,5,3.2,0,0,14,0,0,0,2,-7,0,16,2
697,2017,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,178,3.517,6,0,25,11,9,0,28,-72,4,626,323
698,2017,938b363a-6967-4cef-bcd2-bb358a9f6c98,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,1,12.0,0,0,12,0,0,0,0,0,0,12,0
699,2017,c5a8b02c-d380-4f22-a690-b335001de8b7,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2,1.0,0,0,4,0,0,0,1,-2,0,2,0
700,2017,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,38,2.605,0,18,25,0,3,12,1,-1,0,99,29
701,2017,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,d5a2eb42-8065-4174-ab79-0a6fa820e35e,77,5.442,2,2,20,3,11,46,1,-4,5,419,187
702,2017,31c376b7-2e10-473a-aa54-d9f709a5b93e,d5a2eb42-8065-4174-ab79-0a6fa820e35e,82,4.244,7,0,19,19,4,0,9,-21,4,348,172
703,2017,40cd928f-f228-4ffd-8179-b27a12e14a44,d5a2eb42-8065-4174-ab79-0a6fa820e35e,206,4.141,6,0,59,26,5,0,20,-56,2,853,474
704,2017,573f7acc-376b-4f37-8039-5c4c15c4a508,d5a2eb42-8065-4174-ab79-0a6fa820e35e,1,-1.0,0,1,-1,0,0,0,0,0,0,-1,0
705,2017,7e34053d-00bf-4f3f-a464-329c8f5057d0,d5a2eb42-8065-4174-ab79-0a6fa820e35e,1,4.0,0,0,4,0,0,0,0,0,0,4,1
706,2017,8f86fcea-90e8-49ea-bc78-5c7659313e57,d5a2eb42-8065-4174-ab79-0a6fa820e35e,1,1.0,0,0,1,0,0,0,0,0,0,1,2
707,2017,cd571cfc-9b44-4b69-a801-431db9aaa85e,d5a2eb42-8065-4174-ab79-0a6fa820e35e,10,7.1,0,0,11,0,1,5,0,0,0,71,12
708,2017,cee77408-f330-4a16-bb6f-dead52f9291f,d5a2eb42-8065-4174-ab79-0a6fa820e35e,5,2.6,1,0,4,0,1,0,0,0,0,13,15
709,2017,0b504d67-639b-4ba8-979a-498a3086257b,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,2,-4.5,0,0,-4,0,0,0,2,-9,0,-9,0
710,2017,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,2,3.0,0,0,4,0,0,0,0,0,0,6,5
711,2017,64797df2-efd3-4b27-86ee-1d48f7edb09f,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,25,2.16,0,13,25,2,2,6,0,0,1,54,2
712,2017,9173225c-4e88-4c87-ad78-41aa0d00a1be,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,153,3.863,6,0,37,10,8,0,19,-36,4,591,303
713,2017,990a689e-200b-4cda-85db-85d6c3af911c,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,212,4.59,13,0,50,18,14,0,29,-67,6,973,523
714,2017,b37b5be9-4771-4368-988f-fb936f4fc0ad,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,1,4.0,0,0,4,0,0,0,0,0,0,4,0
715,2017,170b4c5f-a345-4899-8d81-e8982b0f3d65,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,26,4.154,1,0,21,4,1,0,3,-7,1,108,45
716,2017,28a084c0-14df-499f-bd1f-b975603626b7,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,32,4.5,0,0,23,0,0,0,4,-8,0,144,60
717,2017,c456e060-d4d8-46cb-acf4-296edfb4f7bd,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,2,16.0,0,0,29,29,0,0,0,0,1,32,22
718,2017,d4dd3d0b-5023-415d-ad15-94f294c561b1,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,8,-1.25,0,6,0,0,0,0,1,-6,0,-10,0
719,2017,e9d4ab78-3572-47ab-b4d3-e04c5af231f3,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,6,3.667,0,0,13,0,0,0,1,-9,0,22,9
720,2017,ea357add-1a41-4a8b-8f34-bbfade7f4d98,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,28,1.679,0,15,14,0,0,10,0,0,0,47,14
721,2017,f611f87a-1e49-4196-9088-8c760f26006d,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,3,0.0,0,0,1,1,1,0,1,-1,1,0,0
722,2017,413f7971-4d5b-496d-a11b-f623e9bc3b7c,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,93,3.849,5,0,35,22,3,0,19,-52,3,358,263
723,2017,63fd9abe-4bdf-4611-9497-0c67e030ce01,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,23,2.304,0,0,7,1,2,0,4,-9,1,53,40
724,2017,6a2b129d-a9e5-4131-b491-82269b323f77,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,261,3.682,10,0,21,14,5,0,26,-50,3,961,553
725,2017,958c9833-2e55-411a-8e0e-ecc229bbeb14,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,3,2.667,1,0,7,0,0,0,1,-2,0,8,5
726,2017,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,63,4.127,1,9,25,7,4,39,2,-8,4,260,74
727,2017,4c3c6b63-aa1f-4452-9d1d-662073f06142,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,1,17.0,0,0,17,0,0,0,0,0,0,17,0
728,2017,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,57,5.649,3,12,28,17,8,25,0,0,2,322,64
729,2017,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,112,3.411,7,0,34,1,10,0,6,-16,1,382,214
730,2017,7f46a7be-286e-4bfe-8778-d03dbe600ce9,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,268,3.881,9,0,90,90,15,0,32,-57,9,1040,501
731,2017,97c96dce-9b33-4d0e-ba01-5eb629192d19,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,5,1.0,0,0,3,1,3,0,0,0,2,5,0
732,2017,af944a80-eba7-479d-b3b1-73279abdc67a,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,30,8.267,1,0,58,56,1,0,2,-10,2,248,52
733,2017,d28afbc1-16c0-4012-b24a-1bd99817e8a9,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,49,5.163,2,0,58,58,1,0,3,-12,2,253,156
734,2017,f55053e4-4bfd-495d-981a-d62e3662f01b,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,5,-1.0,0,5,-1,0,0,0,0,0,0,-5,0
735,2017,02779042-2b4e-4fa9-b598-364fe01b523a,82d2d380-3834-4938-835f-aec541e5ece7,78,4.192,3,0,39,34,3,0,7,-13,2,327,163
736,2017,095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30,82d2d380-3834-4938-835f-aec541e5ece7,2,4.5,0,0,5,0,0,0,0,0,0,9,2
737,2017,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,82d2d380-3834-4938-835f-aec541e5ece7,1,2.0,0,0,2,0,0,1,0,0,0,2,0
738,2017,442eb96a-deb6-4e73-b65a-a2bb25ffa968,82d2d380-3834-4938-835f-aec541e5ece7,4,3.0,0,0,6,0,0,0,1,-2,0,12,2
739,2017,617435c6-4a3f-4689-ab15-44bd93b33615,82d2d380-3834-4938-835f-aec541e5ece7,3,5.667,0,0,13,0,0,0,1,-1,0,17,6
740,2017,a212c5d8-67f8-48b9-99be-2c121ee56366,82d2d380-3834-4938-835f-aec541e5ece7,238,3.731,5,0,21,4,5,0,22,-43,3,888,400
741,2017,ba2e7ff8-ed39-4fd1-85e3-d263a946a212,82d2d380-3834-4938-835f-aec541e5ece7,4,0.5,0,2,3,0,0,2,0,0,0,2,2
742,2017,cbf1cdba-d165-45f7-a695-5e0971dd9042,82d2d380-3834-4938-835f-aec541e5ece7,71,3.69,1,0,48,2,1,0,6,-12,1,262,105
743,2017,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,82d2d380-3834-4938-835f-aec541e5ece7,36,7.472,1,1,49,49,1,19,0,0,2,269,81
744,2017,0f062def-77f5-4362-86cb-4bdb63a59eba,d26a1ca5-722d-4274-8f97-c92e49c96315,2,2.0,0,0,3,3,1,0,0,0,1,4,0
745,2017,29972cbe-2912-49df-916b-200eead9a218,d26a1ca5-722d-4274-8f97-c92e49c96315,8,5.375,2,0,17,0,0,0,2,-2,0,43,17
746,2017,481da4a3-fb29-4480-9db4-9cffdf33f510,d26a1ca5-722d-4274-8f97-c92e49c96315,4,5.25,0,0,10,0,0,0,0,0,0,21,4
747,2017,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,d26a1ca5-722d-4274-8f97-c92e49c96315,60,5.2,3,13,34,34,6,22,1,-2,5,312,57
748,2017,87c481c7-7414-43cc-82df-19ca0c2ae22e,d26a1ca5-722d-4274-8f97-c92e49c96315,176,4.227,14,0,75,75,10,0,26,-77,5,744,386
749,2017,969a4d68-1d76-4e64-bfff-e898a9ac6bd4,d26a1ca5-722d-4274-8f97-c92e49c96315,1,-3.0,0,0,-3,0,0,0,1,-3,0,-3,1
750,2017,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,d26a1ca5-722d-4274-8f97-c92e49c96315,2,-1.0,0,0,1,1,1,0,1,-3,1,-2,0
751,2017,0847010c-9a77-4f0b-9d63-c8b4b224d263,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,14,4.571,0,3,18,18,0,10,1,-2,1,64,6
752,2017,294b247f-c8b9-4fe7-9fce-bb4011fff02f,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,7,1.857,0,0,5,0,0,0,1,-3,0,13,2
753,2017,2c35ed5f-7317-4776-8ee7-0438e0286508,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,6,2.0,0,0,4,1,1,0,1,-1,1,12,7
754,2017,6130be96-edf3-4361-b666-860c4ec46e7d,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,4.0,1,0,4,0,0,0,0,0,0,4,3
755,2017,aca06a5e-0e3a-4285-a025-199f8fa0376f,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,69,4.29,5,0,19,12,2,0,7,-13,1,296,166
756,2017,cd705357-f282-4cbf-8f11-391618d981c3,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,79,3.785,3,0,26,6,5,0,7,-9,1,299,184
757,2017,e23dc743-ecee-4cf3-a263-69d3da3bae94,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,31,4.097,2,6,15,1,1,24,0,0,1,127,13
758,2017,f7841baa-9284-4c03-b698-442570651c6c,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,245,4.11,20,0,40,23,5,0,21,-37,3,1007,651
759,2017,0f8ccece-d663-4069-944b-f318f64c60b7,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,284,3.891,30,0,87,87,12,0,37,-75,8,1105,588
760,2017,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,13,7.385,0,0,22,0,0,0,1,-4,0,96,3
761,2017,5f424505-f29f-433c-b3f2-1a143a04a010,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,2,4.5,0,0,6,0,0,0,0,0,0,9,3
762,2017,7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,6,4.0,0,0,17,0,0,0,0,0,0,24,11
763,2017,e47706c7-e14d-41fb-b13b-83a835a1f3bc,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,18,-0.111,0,11,8,0,5,2,1,-2,0,-2,0
764,2017,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,47,5.532,0,0,35,35,2,0,5,-11,2,260,120
765,2017,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,6680d28d-d4d2-49f6-aace-5292d3ec02c2,17,3.471,1,0,16,0,1,0,4,-18,0,59,7
766,2017,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,6680d28d-d4d2-49f6-aace-5292d3ec02c2,272,4.879,37,0,69,69,10,0,24,-46,8,1327,623
767,2017,11cad59d-90dd-449c-a839-dddaba4fe16c,6680d28d-d4d2-49f6-aace-5292d3ec02c2,7,1.429,0,2,5,0,1,2,0,0,0,10,4
768,2017,2958ea86-e2dc-4719-93e5-cc9d093ca963,6680d28d-d4d2-49f6-aace-5292d3ec02c2,3,2.0,0,0,6,0,0,0,1,-4,0,6,1
769,2017,2fda010a-8c62-4c07-b601-4ba03f57e6af,6680d28d-d4d2-49f6-aace-5292d3ec02c2,60,5.917,3,8,70,1,3,32,1,-1,1,355,140
770,2017,35823109-daf1-4825-92b8-564271398ecb,6680d28d-d4d2-49f6-aace-5292d3ec02c2,1,4.0,0,0,4,0,0,0,0,0,0,4,3
771,2017,65f91b8b-6794-4273-bf42-4d00b5973ddd,6680d28d-d4d2-49f6-aace-5292d3ec02c2,18,4.0,4,0,21,21,1,0,2,-3,2,72,40
772,2017,b13ba4c3-5761-40fb-aa6a-935f09c39a6b,6680d28d-d4d2-49f6-aace-5292d3ec02c2,1,0.0,0,0,0,0,0,0,0,0,0,0,0
773,2017,c3859e06-5f23-4302-a71b-04820a899d5f,6680d28d-d4d2-49f6-aace-5292d3ec02c2,2,3.5,0,0,4,0,0,0,0,0,0,7,4
774,2017,e033ce15-9fc5-430b-90e2-90dfe52b21c1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,14,2.857,0,0,9,1,1,0,2,-2,1,40,8
