,Player Season,Player ID,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact
668,2017,c5f35a06-791b-43e1-befc-df0c54b3b486,1,0.0,0,0,0,0,0,0,0,0,0,0,2
669,2017,06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4,1,-7.0,0,0,-7,0,0,0,1,-7,0,-7,0
670,2017,3d94860c-82db-43fd-aa99-3b72390111a4,8,3.75,0,0,12,0,0,0,2,-3,0,30,17
671,2017,5de11f0b-8da9-42ba-9a93-db7f0a58543b,3,4.0,0,0,7,0,0,0,0,0,0,12,10
672,2017,90908a56-901b-466d-8689-943075da96fe,46,3.935,1,0,69,0,0,0,7,-16,0,181,74
673,2017,a0b93053-d349-4dd1-a840-24577102699b,133,4.842,15,0,66,66,3,0,21,-61,3,644,407
674,2017,bb78a66a-a8ec-4294-8858-c7e5a1d15106,138,3.37,8,0,21,0,2,0,26,-49,0,465,302
675,2017,eab69ec2-9cba-4783-8260-cf99121ed2c8,4,2.0,0,0,3,1,0,3,0,0,1,8,7
676,2017,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,88,3.58,4,0,69,69,3,0,18,-37,1,315,171
677,2017,2d52ede5-1c65-4f18-a8ac-9306192ef625,1,15.0,0,0,15,0,0,0,0,0,0,15,0
678,2017,4a38cda2-e92f-47f8-b324-0c34e09d83f2,178,4.337,6,0,75,75,6,0,24,-44,5,772,320
679,2017,a261fd0a-b096-4db7-bd51-2f13bde485da,37,3.351,1,14,22,10,5,14,0,0,5,124,17
680,2017,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,1,3.0,0,0,3,0,0,0,0,0,0,3,2
681,2017,e81fb788-1478-4936-ae12-f6ed7ec23476,3,3.0,0,0,7,0,0,0,0,0,0,9,6
682,2017,39f70428-a78a-494c-8676-438d953c289e,43,3.977,1,0,10,0,6,0,3,-9,0,171,58
683,2017,41c44740-d0f6-44ab-8347-3b5d515e5ecf,25,1.12,0,9,7,0,2,5,0,0,0,28,8
684,2017,8fc65820-f565-44e2-8635-3e1cdf165bf6,3,5.667,0,0,13,0,0,0,0,0,0,17,5
685,2017,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,1,5.0,0,0,5,0,0,0,0,0,0,5,2
686,2017,af4ba620-2f00-4b00-9111-7897f2b1cde8,4,-0.75,0,4,0,0,0,0,0,0,0,-3,0
687,2017,b25ba2bd-80bd-4295-9034-cf9242fb207b,180,4.978,19,0,44,8,8,0,19,-38,6,896,500
688,2017,b6b954eb-4591-4b7a-86b9-a481f15fdd58,9,4.444,1,0,13,0,0,0,3,-11,0,40,14
689,2017,bd8052bd-0898-430b-99c9-2529e895ae79,64,4.125,6,0,31,14,8,0,4,-6,5,264,123
690,2017,c682e8ea-fe48-45d2-af60-682a6125ab22,1,7.0,0,0,7,0,0,0,0,0,0,7,0
691,2017,d08da2a3-8296-4038-bb46-ab1feca4bbd4,104,3.683,7,0,16,2,5,0,8,-18,5,383,202
692,2017,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,13,5.154,3,0,20,0,1,0,1,-1,0,67,41
693,2017,24cf6148-f0af-4103-a215-e06956764953,105,4.362,3,0,25,12,4,0,11,-24,2,458,202
694,2017,26873576-2bbd-4622-bc3e-ec847577855b,11,3.364,1,0,11,0,0,0,1,-2,0,37,21
695,2017,59fc3367-5514-4616-a93c-06e4365b2293,37,3.135,1,0,13,0,0,0,4,-8,0,116,67
696,2017,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,5,3.2,0,0,14,0,0,0,2,-7,0,16,2
697,2017,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,178,3.517,6,0,25,11,9,0,28,-72,4,626,323
698,2017,938b363a-6967-4cef-bcd2-bb358a9f6c98,1,12.0,0,0,12,0,0,0,0,0,0,12,0
699,2017,c5a8b02c-d380-4f22-a690-b335001de8b7,2,1.0,0,0,4,0,0,0,1,-2,0,2,0
700,2017,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,38,2.605,0,18,25,0,3,12,1,-1,0,99,29
701,2017,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,77,5.442,2,2,20,3,11,46,1,-4,5,419,187
702,2017,31c376b7-2e10-473a-aa54-d9f709a5b93e,82,4.244,7,0,19,19,4,0,9,-21,4,348,172
703,2017,40cd928f-f228-4ffd-8179-b27a12e14a44,206,4.141,6,0,59,26,5,0,20,-56,2,853,474
704,2017,573f7acc-376b-4f37-8039-5c4c15c4a508,1,-1.0,0,1,-1,0,0,0,0,0,0,-1,0
705,2017,7e34053d-00bf-4f3f-a464-329c8f5057d0,1,4.0,0,0,4,0,0,0,0,0,0,4,1
706,2017,8f86fcea-90e8-49ea-bc78-5c7659313e57,1,1.0,0,0,1,0,0,0,0,0,0,1,2
707,2017,cd571cfc-9b44-4b69-a801-431db9aaa85e,10,7.1,0,0,11,0,1,5,0,0,0,71,12
708,2017,cee77408-f330-4a16-bb6f-dead52f9291f,5,2.6,1,0,4,0,1,0,0,0,0,13,15
709,2017,0b504d67-639b-4ba8-979a-498a3086257b,2,-4.5,0,0,-4,0,0,0,2,-9,0,-9,0
710,2017,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,2,3.0,0,0,4,0,0,0,0,0,0,6,5
711,2017,64797df2-efd3-4b27-86ee-1d48f7edb09f,25,2.16,0,13,25,2,2,6,0,0,1,54,2
712,2017,9173225c-4e88-4c87-ad78-41aa0d00a1be,153,3.863,6,0,37,10,8,0,19,-36,4,591,303
713,2017,990a689e-200b-4cda-85db-85d6c3af911c,212,4.59,13,0,50,18,14,0,29,-67,6,973,523
714,2017,b37b5be9-4771-4368-988f-fb936f4fc0ad,1,4.0,0,0,4,0,0,0,0,0,0,4,0
715,2017,170b4c5f-a345-4899-8d81-e8982b0f3d65,26,4.154,1,0,21,4,1,0,3,-7,1,108,45
716,2017,28a084c0-14df-499f-bd1f-b975603626b7,32,4.5,0,0,23,0,0,0,4,-8,0,144,60
717,2017,c456e060-d4d8-46cb-acf4-296edfb4f7bd,2,16.0,0,0,29,29,0,0,0,0,1,32,22
718,2017,d4dd3d0b-5023-415d-ad15-94f294c561b1,8,-1.25,0,6,0,0,0,0,1,-6,0,-10,0
719,2017,e9d4ab78-3572-47ab-b4d3-e04c5af231f3,6,3.667,0,0,13,0,0,0,1,-9,0,22,9
720,2017,ea357add-1a41-4a8b-8f34-bbfade7f4d98,28,1.679,0,15,14,0,0,10,0,0,0,47,14
721,2017,f611f87a-1e49-4196-9088-8c760f26006d,3,0.0,0,0,1,1,1,0,1,-1,1,0,0
722,2017,413f7971-4d5b-496d-a11b-f623e9bc3b7c,93,3.849,5,0,35,22,3,0,19,-52,3,358,263
723,2017,63fd9abe-4bdf-4611-9497-0c67e030ce01,23,2.304,0,0,7,1,2,0,4,-9,1,53,40
724,2017,6a2b129d-a9e5-4131-b491-82269b323f77,261,3.682,10,0,21,14,5,0,26,-50,3,961,553
725,2017,958c9833-2e55-411a-8e0e-ecc229bbeb14,3,2.667,1,0,7,0,0,0,1,-2,0,8,5
726,2017,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,63,4.127,1,9,25,7,4,39,2,-8,4,260,74
727,2017,4c3c6b63-aa1f-4452-9d1d-662073f06142,1,17.0,0,0,17,0,0,0,0,0,0,17,0
728,2017,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,57,5.649,3,12,28,17,8,25,0,0,2,322,64
729,2017,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,112,3.411,7,0,34,1,10,0,6,-16,1,382,214
730,2017,7f46a7be-286e-4bfe-8778-d03dbe600ce9,268,3.881,9,0,90,90,15,0,32,-57,9,1040,501
731,2017,97c96dce-9b33-4d0e-ba01-5eb629192d19,5,1.0,0,0,3,1,3,0,0,0,2,5,0
732,2017,af944a80-eba7-479d-b3b1-73279abdc67a,30,8.267,1,0,58,56,1,0,2,-10,2,248,52
733,2017,d28afbc1-16c0-4012-b24a-1bd99817e8a9,49,5.163,2,0,58,58,1,0,3,-12,2,253,156
734,2017,f55053e4-4bfd-495d-981a-d62e3662f01b,5,-1.0,0,5,-1,0,0,0,0,0,0,-5,0
735,2017,02779042-2b4e-4fa9-b598-364fe01b523a,78,4.192,3,0,39,34,3,0,7,-13,2,327,163
736,2017,095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30,2,4.5,0,0,5,0,0,0,0,0,0,9,2
737,2017,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,1,2.0,0,0,2,0,0,1,0,0,0,2,0
738,2017,442eb96a-deb6-4e73-b65a-a2bb25ffa968,4,3.0,0,0,6,0,0,0,1,-2,0,12,2
739,2017,617435c6-4a3f-4689-ab15-44bd93b33615,3,5.667,0,0,13,0,0,0,1,-1,0,17,6
740,2017,a212c5d8-67f8-48b9-99be-2c121ee56366,238,3.731,5,0,21,4,5,0,22,-43,3,888,400
741,2017,ba2e7ff8-ed39-4fd1-85e3-d263a946a212,4,0.5,0,2,3,0,0,2,0,0,0,2,2
742,2017,cbf1cdba-d165-45f7-a695-5e0971dd9042,71,3.69,1,0,48,2,1,0,6,-12,1,262,105
743,2017,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,36,7.472,1,1,49,49,1,19,0,0,2,269,81
744,2017,0f062def-77f5-4362-86cb-4bdb63a59eba,2,2.0,0,0,3,3,1,0,0,0,1,4,0
745,2017,29972cbe-2912-49df-916b-200eead9a218,8,5.375,2,0,17,0,0,0,2,-2,0,43,17
746,2017,481da4a3-fb29-4480-9db4-9cffdf33f510,4,5.25,0,0,10,0,0,0,0,0,0,21,4
747,2017,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,60,5.2,3,13,34,34,6,22,1,-2,5,312,57
748,2017,87c481c7-7414-43cc-82df-19ca0c2ae22e,176,4.227,14,0,75,75,10,0,26,-77,5,744,386
749,2017,969a4d68-1d76-4e64-bfff-e898a9ac6bd4,1,-3.0,0,0,-3,0,0,0,1,-3,0,-3,1
750,2017,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,2,-1.0,0,0,1,1,1,0,1,-3,1,-2,0
751,2017,0847010c-9a77-4f0b-9d63-c8b4b224d263,14,4.571,0,3,18,18,0,10,1,-2,1,64,6
752,2017,294b247f-c8b9-4fe7-9fce-bb4011fff02f,7,1.857,0,0,5,0,0,0,1,-3,0,13,2
753,2017,2c35ed5f-7317-4776-8ee7-0438e0286508,6,2.0,0,0,4,1,1,0,1,-1,1,12,7
754,2017,6130be96-edf3-4361-b666-860c4ec46e7d,1,4.0,1,0,4,0,0,0,0,0,0,4,3
755,2017,aca06a5e-0e3a-4285-a025-199f8fa0376f,69,4.29,5,0,19,12,2,0,7,-13,1,296,166
756,2017,cd705357-f282-4cbf-8f11-391618d981c3,79,3.785,3,0,26,6,5,0,7,-9,1,299,184
757,2017,e23dc743-ecee-4cf3-a263-69d3da3bae94,31,4.097,2,6,15,1,1,24,0,0,1,127,13
758,2017,f7841baa-9284-4c03-b698-442570651c6c,245,4.11,20,0,40,23,5,0,21,-37,3,1007,651
759,2017,0f8ccece-d663-4069-944b-f318f64c60b7,284,3.891,30,0,87,87,12,0,37,-75,8,1105,588
760,2017,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,13,7.385,0,0,22,0,0,0,1,-4,0,96,3
761,2017,5f424505-f29f-433c-b3f2-1a143a04a010,2,4.5,0,0,6,0,0,0,0,0,0,9,3
762,2017,7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4,6,4.0,0,0,17,0,0,0,0,0,0,24,11
763,2017,e47706c7-e14d-41fb-b13b-83a835a1f3bc,18,-0.111,0,11,8,0,5,2,1,-2,0,-2,0
764,2017,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,47,5.532,0,0,35,35,2,0,5,-11,2,260,120
765,2017,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,17,3.471,1,0,16,0,1,0,4,-18,0,59,7
766,2017,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,272,4.879,37,0,69,69,10,0,24,-46,8,1327,623
767,2017,11cad59d-90dd-449c-a839-dddaba4fe16c,7,1.429,0,2,5,0,1,2,0,0,0,10,4
768,2017,2958ea86-e2dc-4719-93e5-cc9d093ca963,3,2.0,0,0,6,0,0,0,1,-4,0,6,1
769,2017,2fda010a-8c62-4c07-b601-4ba03f57e6af,60,5.917,3,8,70,1,3,32,1,-1,1,355,140
770,2017,35823109-daf1-4825-92b8-564271398ecb,1,4.0,0,0,4,0,0,0,0,0,0,4,3
771,2017,65f91b8b-6794-4273-bf42-4d00b5973ddd,18,4.0,4,0,21,21,1,0,2,-3,2,72,40
772,2017,b13ba4c3-5761-40fb-aa6a-935f09c39a6b,1,0.0,0,0,0,0,0,0,0,0,0,0,0
773,2017,c3859e06-5f23-4302-a71b-04820a899d5f,2,3.5,0,0,4,0,0,0,0,0,0,7,4
774,2017,e033ce15-9fc5-430b-90e2-90dfe52b21c1,14,2.857,0,0,9,1,1,0,2,-2,1,40,8
775,2017,00f88be8-45f9-4237-b2b8-3271ec790d07,1,4.0,0,0,4,0,0,0,0,0,0,4,3
776,2017,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,9,4.778,1,0,11,1,1,0,0,0,1,43,31
777,2017,82bce0be-9a87-4b6d-a85b-623bf8d1674e,207,4.304,23,0,51,51,9,0,21,-36,7,891,516
778,2017,9f026fc0-4449-4dc5-a226-2e2830619381,23,2.87,0,10,32,0,1,9,1,-1,0,66,18
779,2017,c78c299b-7c73-40fc-9155-2ede7f9849c7,56,4.911,3,0,52,52,0,0,8,-20,1,275,116
780,2017,c7b7d27f-97c3-4c12-95c4-36205175c959,57,2.684,2,0,11,9,2,0,8,-20,2,153,77
781,2017,da85107c-365c-4d58-90ab-479d97d798b4,13,9.308,2,0,47,47,1,0,2,-7,2,121,75
782,2017,37339e36-741c-4c1c-a9ab-bd89ed866fa0,55,4.218,2,0,45,15,3,0,5,-11,4,232,101
783,2017,3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e,2,7.5,0,0,9,0,0,0,0,0,0,15,6
784,2017,4595c8ea-9d85-4504-8a34-2c8a02349105,2,6.5,0,1,15,0,0,0,0,0,0,13,0
785,2017,6259f62d-e16f-4369-a3be-ca02f79f3026,4,1.25,0,0,3,0,0,0,1,-4,0,5,0
786,2017,86197778-8d4b-4eba-affe-08ef7be7c70b,57,6.263,1,6,21,11,6,32,0,0,6,357,90
787,2017,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,115,4.757,5,0,70,1,3,0,12,-22,1,547,264
788,2017,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,242,4.062,3,0,30,25,10,0,19,-56,7,983,482
789,2017,15b156b5-30cc-4070-b60a-1c09e62c5a9b,15,4.067,0,0,12,0,0,0,2,-4,0,61,34
790,2017,5ec072b3-2837-4cf1-bb4f-ecd873949626,16,3.563,1,0,18,4,2,0,3,-14,1,57,24
791,2017,69568326-f210-4b88-a5cb-10376c64893e,74,4.338,3,0,28,15,7,0,11,-22,4,321,172
792,2017,a735765c-3ca8-4557-b06e-a30fd415982c,1,-3.0,0,0,-3,0,0,0,1,-3,0,-3,0
793,2017,bb78a66a-a8ec-4294-8858-c7e5a1d15106,70,5.829,10,0,71,46,1,0,10,-28,1,408,163
794,2017,c7d0a740-fcf2-4971-b1b6-43761d984bf9,47,3.702,4,0,26,3,1,0,7,-19,1,174,119
795,2017,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,11,0.273,0,7,9,0,1,0,0,0,0,3,0
796,2017,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,1,7.0,0,0,7,0,0,0,0,0,0,7,1
797,2017,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,1,22.0,0,0,22,0,0,1,0,0,0,22,0
798,2017,e9a5c16b-4472-4be9-8030-3f77be7890cb,64,4.672,4,12,24,0,4,31,0,0,0,299,92
799,2017,f5d20030-d934-45e3-8282-e34c6c83ad84,173,4.428,16,0,68,12,9,0,23,-55,2,766,427
800,2017,1ffc735b-74d8-44d2-ab32-00c5485c799f,4,1.0,0,0,12,0,0,0,2,-14,0,4,4
801,2017,354dec38-b88b-4ba0-8974-859123f27c45,1,8.0,1,0,8,0,0,0,0,0,0,8,3
802,2017,567fe739-5425-4d78-896c-f1486813910d,111,4.288,8,0,24,0,1,0,8,-19,0,476,258
803,2017,6cb6226e-f08c-4192-95f1-69709ed686c6,12,2.167,0,6,14,14,1,5,0,0,1,26,5
804,2017,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,4,3.0,0,1,10,0,1,3,0,0,0,12,0
805,2017,e21365af-8d66-416e-b0a5-8816d18fcfd9,1,14.0,0,0,14,0,0,0,0,0,0,14,4
806,2017,0366fd06-19a3-4b69-8448-6bfbfad1250b,64,4.594,3,0,61,61,5,0,11,-25,2,294,131
807,2017,38f5843a-8318-4eb7-b517-c83d415e77a4,2,2.0,0,0,5,0,0,0,1,-1,0,4,0
808,2017,4402b8d5-d6bf-43d0-9198-651506abba76,21,3.762,0,0,16,0,1,0,1,-1,0,79,37
809,2017,5274fac8-fa34-46fa-ac4d-7b58bb84999f,9,3.556,0,0,11,0,0,0,1,-3,0,32,17
810,2017,6a65641c-5ee2-44e3-8a75-7f98887b40ae,62,3.129,2,0,21,1,8,0,11,-25,3,194,134
811,2017,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,7,4.857,0,0,11,0,0,0,1,-1,0,34,13
812,2017,bbd0942c-6f77-4f83-a6d0-66ec6548019e,49,3.653,0,9,18,12,6,24,1,-1,4,179,34
813,2017,c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6,1,-14.0,0,0,-14,0,0,0,1,-14,0,-14,0
814,2017,e601812f-ce24-4e99-bee0-e33c1e9014e4,175,3.446,4,0,30,1,9,0,17,-27,1,603,378
815,2017,06787c1d-f02b-4217-9152-c269e826928a,9,3.222,0,0,12,0,0,0,1,-1,0,29,5
816,2017,1b8db398-7a7e-44df-922e-d979507e6bdb,1,6.0,0,0,6,0,0,0,0,0,0,6,3
817,2017,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,276,4.065,12,0,53,21,12,0,44,-107,9,1122,718
818,2017,7a1b8f1a-9024-4897-86b0-01c63e00305e,41,6.049,1,5,46,4,5,21,1,-2,2,248,83
819,2017,80715ecf-ffc9-4a93-a305-2193451b3382,4,2.25,1,0,7,0,1,0,0,0,0,9,9
820,2017,a8342d20-9901-49a6-bc45-79f192418188,87,4.253,5,0,46,15,3,0,23,-70,2,370,176
821,2017,e1235f1e-26ce-438c-8168-3b1ded4ab893,4,1.0,0,0,2,0,0,1,0,0,0,4,0
822,2017,2a4de276-55bd-4756-9fa5-89fe30f5304f,14,1.857,4,0,14,1,1,0,3,-8,1,26,22
823,2017,30ff46bc-a039-4af7-9050-81af98901a3e,20,2.2,0,0,6,0,2,0,2,-8,0,44,32
824,2017,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,84,3.405,8,0,21,18,4,0,14,-33,3,286,186
825,2017,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,1,9.0,0,0,9,0,0,0,0,0,0,9,1
826,2017,ade43b1a-0601-4672-83b6-d246bc066a19,29,3.379,0,9,15,0,0,17,0,0,0,98,35
827,2017,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,165,3.345,15,0,34,8,11,0,30,-63,4,552,260
828,2017,c88d9352-b835-45ed-a909-1cfec09a58bc,5,4.4,0,0,10,0,0,0,0,0,0,22,5
829,2017,0c39e276-7a5b-448f-a696-532506f1035a,71,3.845,1,0,37,37,4,0,4,-7,3,273,121
830,2017,0ce48193-e2fa-466e-a986-33f751add206,24,5.25,0,5,18,0,0,16,1,-2,0,126,41
831,2017,122e131c-b08c-4b10-901d-481a20aeffb8,153,3.634,5,0,25,4,7,0,6,-10,4,556,272
832,2017,27dd5b6e-ea65-4622-a6b4-460fd144407c,81,5.531,2,0,46,46,4,0,6,-8,4,448,166
833,2017,3283f152-d373-43b3-b88f-f6f261c48e81,9,1.889,1,0,10,0,0,0,2,-7,0,17,8
834,2017,bc175901-4a1f-4132-abb4-e49cc7d35e12,2,6.5,0,0,9,0,0,0,0,0,0,13,3
835,2017,e97f5ca9-186e-4346-ae65-1cd757ada455,36,7.5,1,3,24,14,4,21,2,-4,2,270,42
836,2017,1b3d350a-478b-4542-a430-d12cc96adc22,40,4.0,1,18,22,9,3,17,0,0,1,160,15
837,2017,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,1,11.0,0,0,11,0,0,0,0,0,0,11,4
838,2017,540f8b30-900e-4d17-8756-c262ba5fa039,216,3.898,10,0,46,29,13,0,24,-50,8,842,296
839,2017,8960d61e-433b-41ea-a7ad-4e76be87b582,74,4.784,8,0,33,5,4,0,5,-11,2,354,146
840,2017,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,7,1.857,0,0,3,1,0,0,0,0,1,13,8
841,2017,a1c40664-b265-4083-aad2-54b4c734f2c5,8,1.625,0,0,9,0,0,0,3,-15,0,13,3
842,2017,cc3640b0-7560-431f-84ab-599e9dc8cac6,2,-1.5,0,2,-1,0,0,0,0,0,0,-3,0
843,2017,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,3,-1.0,0,3,-1,0,0,0,0,0,0,-3,0
844,2017,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,15,5.2,0,3,15,0,0,10,0,0,0,78,17
845,2017,3e618eb6-41f2-4f20-ad70-2460f9366f43,3,12.667,0,0,23,0,0,0,0,0,0,38,3
846,2017,5c2a0c83-e18a-43dd-bd65-704771157e42,138,2.942,3,0,27,1,4,0,20,-46,3,406,247
847,2017,86363c46-567e-41d6-a59a-3fed9ca64591,108,3.917,2,0,34,2,5,0,6,-13,3,423,207
848,2017,91a95850-9514-49d5-b2b0-f8e21156daa0,64,3.813,2,0,36,1,3,0,5,-5,1,244,118
849,2017,d6d41a89-a8af-48b9-bf75-561de99a1d87,1,6.0,0,0,6,0,0,0,0,0,0,6,0
850,2017,ee8800ba-af54-4d69-9182-63fd0f789551,3,2.667,0,0,8,0,0,0,1,-4,0,8,15
851,2017,fb3b36fc-b985-4807-8199-d038d7e62a93,33,4.091,0,3,17,1,5,24,0,0,1,135,14
852,2017,0b3217b9-ba37-4222-95cb-a7a222441e8b,1,15.0,0,0,15,0,0,0,0,0,0,15,0
853,2017,1726a359-9444-4761-a1f2-cb35ee6fa60e,4,2.5,0,0,4,0,1,0,0,0,0,10,5
854,2017,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,196,4.413,16,0,44,32,12,0,15,-32,7,865,351
855,2017,4b3677f5-712e-43f2-b7bb-51ac6f291b86,8,6.125,0,0,15,0,0,0,1,-5,0,49,14
856,2017,5827b78b-5150-4ba9-bc46-902428e99a31,156,4.026,6,0,52,14,7,0,21,-58,5,628,357
857,2017,7e648a0b-fdc8-4661-a587-5826f2cac11b,32,4.469,0,10,16,0,0,17,0,0,0,143,12
858,2017,e0a63251-5428-43a1-88c1-c000215ac5ce,2,4.0,0,0,5,0,0,0,0,0,0,8,7
859,2017,214e55e4-a089-412d-9598-a16495df0d25,139,5.424,1,16,69,16,13,32,6,-15,6,754,229
860,2017,48d7bc31-808f-423c-afc8-45c2c5dfa45f,1,12.0,0,0,12,0,0,0,0,0,0,12,0
861,2017,6195ddc9-ab2b-469a-b824-a890736d6db7,2,9.5,0,0,11,0,0,0,0,0,0,19,3
862,2017,66a21b6d-97e5-4732-8bb0-062145d6bbc6,4,16.0,0,0,31,0,0,0,0,0,0,64,29
863,2017,72fbe462-91c5-4c84-9640-e8ad7cad6447,2,-1.0,0,2,-1,0,0,0,0,0,0,-2,0
864,2017,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,198,3.434,11,0,60,60,10,0,22,-51,6,680,309
865,2017,c5f35a06-791b-43e1-befc-df0c54b3b486,2,13.5,0,0,29,0,0,0,1,-2,0,27,7
866,2017,f413d6fb-5105-4110-b915-d92840a3e656,18,5.278,1,0,43,12,3,0,1,-6,1,95,58
867,2017,f96db0af-5e25-42d1-a07a-49b4e065b364,117,3.718,3,0,40,4,4,0,13,-38,2,435,179
868,2017,0045a36c-f464-49e0-a25a-9210edc94bc1,3,-0.667,0,3,0,0,0,0,0,0,0,-2,0
869,2017,3aef6950-1c19-4454-a3d0-0afe9634ea9f,10,3.9,0,0,15,0,0,0,3,-16,0,39,14
870,2017,687cdc33-bd0d-4b70-adb3-33f97dc26a3c,1,-8.0,0,0,-8,0,0,0,0,0,0,-8,2
871,2017,8c5067dc-1617-42fa-82eb-0596392ab20a,7,4.0,0,0,9,0,0,0,0,0,0,28,18
872,2017,9b4e4d1d-ad88-4c10-b1c0-b9116755c184,9,5.333,0,0,41,41,0,0,3,-5,1,48,12
873,2017,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,27,3.0,1,0,11,0,1,0,4,-6,0,81,60
874,2017,b103b096-6be9-4f87-9ae4-5d217f560685,2,7.0,0,0,8,0,0,0,0,0,0,14,11
875,2017,bb5957e6-ce7d-47ab-8036-22191ffc1c44,33,0.364,0,17,7,7,4,5,0,0,2,12,4
876,2017,c4cf84d0-6022-4ac1-a9ba-85587921c53f,1,4.0,0,0,4,0,0,0,0,0,0,4,0
877,2017,d9c857b2-97da-4fb8-a527-afbbb2a67413,120,6.067,11,0,74,74,9,0,9,-29,8,728,324
878,2017,f336567d-44a9-4245-8452-1dd485fd70fb,230,4.887,8,0,72,50,12,0,12,-26,12,1124,608
879,2017,3a29784c-832f-4e41-a4ac-71d4f9ad410c,240,3.908,17,0,61,8,14,0,34,-73,8,938,475
880,2017,42de9d1d-0352-460b-9172-9452414fd7fd,15,0.733,0,7,8,1,1,4,1,-3,1,11,2
881,2017,6249d2c0-75dc-4586-943b-1c103a9eb419,105,4.429,5,0,33,33,2,0,9,-22,2,465,162
882,2017,6608fdbf-6c93-47cc-ad44-9da2fda598ce,26,5.231,0,3,16,11,2,12,1,-1,3,136,12
883,2017,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,7,4.429,1,0,12,0,0,0,0,0,0,31,18
884,2017,af4ba620-2f00-4b00-9111-7897f2b1cde8,5,1.4,0,0,9,9,1,1,1,-5,1,7,3
885,2017,b040e601-ec40-4757-bf3d-71bf64ef99cf,6,5.0,0,0,16,0,0,0,0,0,0,30,4
886,2017,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,4,11.0,0,0,18,0,0,0,0,0,0,44,1
887,2017,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,9,0.778,0,5,5,0,1,1,0,0,0,7,3
888,2017,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,11,2.091,1,0,6,0,1,0,1,-2,0,23,21
889,2017,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,2,16.5,0,0,33,0,0,0,0,0,0,33,4
890,2017,617269c1-88b3-45a6-b4a8-b2806a0cdaea,3,12.333,0,0,16,0,0,0,0,0,0,37,7
891,2017,6c6a6099-0169-4c9a-b024-0d8f4a795f38,31,4.0,1,0,14,4,2,0,1,-4,2,124,83
892,2017,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,1,10.0,0,0,10,0,0,0,0,0,0,10,0
893,2017,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,129,3.473,5,0,27,27,6,0,19,-41,2,448,290
894,2017,de816e24-8442-49a4-99cd-dde7e7c05863,22,3.727,2,3,12,0,0,14,0,0,0,82,28
