Key,Season,Team ID,TD Fumble Returns,TD Interception Return,TD Kick Return,TD Other,TD Pass,TD Punt Return,TD Rush,TD Total,TD Total Return,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Rec Air Yards,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Penalties,Penalty Yards,Pass Air Yds,Pass Attempts,Pass Avg Pocket Time,Pass Poor Throws,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Interceptions,Interception Return Yards,Interceptions Returned,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Games Played,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,FD Pass,FD Penalty,FD Rush,FD Total,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,3D Attempt,3D Successes,3D Pct,4D Attempt,4D Successes,4D Pct,Goal to Go Attempts,Goal to Go Successes,Goal to Go Pct,RedZone Attempts,RedZone Successes,RedZone Pct,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
0d855753-ea21-4953-89f9-0e20aff9eb73 2015,2015,0d855753-ea21-4953-89f9-0e20aff9eb73,1,0,0,1,32,1,16,51,2,397,3.7560000000000002,9,17,70,11,72,3,39,-90,16,1491,930,2667,11.315,22,468,38,80,80,460,71,663,32,5205,2538,690,67,4.351,39.866,44.86600000000001,0,291.521,25,58,2671,215,6,3006,8.594,13,74,74,32,1,275,130,1112,2670,667,0,90,7.803999999999999,189,68.96600000000001,460,61,37,5205,132,12,46,80,80,4970,1597.146,100,71,235,32,2,18,32,4970,605,21.607,0,0,28,0,26,6,82,1,0,0,981,3,44,5311,9,87,9,9.667,24,0,9,0,87,16,0,18,17,8,13,1,44,0,9,0,0,247,36,98,381,26,26.5,2,57,18,636,46,1,44,218,104,47.706,16,10,62.5,28,23,82.14299999999999,58,35,60.345,284,268,907,383,569,15,12,146,9,33,0,0,7,12,138,69,64,198.0,31.0,0,13,3,3,3,60,623,55.0,266.0,2,1,2,0,2,1,0
f0e724b0-4cbf-495a-be47-013907608da9 2015,2015,f0e724b0-4cbf-495a-be47-013907608da9,0,1,0,0,16,0,7,24,1,390,3.9589999999999996,19,11,47,44,46,46,45,-101,7,1544,884,1728,11.323,7,341,40,76,76,322,65,525,16,3646,1918,601,92,4.382,39.5,43.663000000000004,0,403.17400000000004,31,62,3634,283,5,4017,7.5329999999999995,23,37,0,30,0,226,113,823,1728,526,0,91,6.932,200,61.217,322,51,38,3646,143,12,41,76,76,3316,1301.7780000000002,82,65,330,53,0,24,16,3316,993,23.643,0,0,42,0,12,6,63,2,1,0,591,0,38,3975,9,125,9,13.889000000000001,45,29,9,1,125,16,0,5,21,5,3,0,16,4,12,0,-18,154,24,83,261,27,33.92,2,54,24,848,21,1,20,213,65,30.516,19,9,47.368,18,10,55.556000000000004,39,17,43.59,237,355,996,382,577,5,3,157,9,50,1,0,9,12,129,58,77,196.0,28.0,0,15,4,0,3,63,759,64.0,275.0,0,0,2,1,0,0,0
de760528-1dc0-416a-a978-b510d20692ff 2015,2015,de760528-1dc0-416a-a978-b510d20692ff,2,4,1,0,35,0,16,58,7,452,4.2410000000000005,19,30,63,63,61,7,47,-96,16,1917,1092,2996,13.527000000000001,15,324,26,68,65,353,78,550,35,4775,1779,557,61,4.523,36.0,42.917,1,271.35200000000003,22,58,2160,295,6,2575,7.41,22,38,0,39,0,289,94,758,2996,562,0,90,8.496,210,62.81100000000001,353,68,26,4775,145,13,79,68,65,4616,1299.375,100,82,159,27,6,19,35,4616,770,24.063000000000002,2,108,32,1,33,14,99,0,0,0,1191,3,50,6445,19,263,19,13.842,40,39,19,4,263,16,0,22,23,11,14,2,52,4,8,0,-7,237,44,92,373,31,28.774,0,47,28,892,58,0,53,198,93,46.97,9,4,44.443999999999996,30,21,70.0,63,38,60.317,141,484,793,352,589,19,12,147,19,70,0,0,5,18,110,69,107,258.0,36.0,2,10,0,3,5,72,652,91.0,348.0,1,0,0,0,0,0,0
3d08af9e-c767-4f88-a7dc-b920c6d2b4a8 2015,2015,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,3,0,1,0,34,1,10,49,5,500,4.5360000000000005,22,23,69,69,67,57,42,-98,10,2268,1282,2208,12.195,16,310,23,80,80,333,52,472,34,4061,1853,599,68,4.409,37.926,45.662,0,299.82700000000006,24,73,2579,386,7,3105,10.714,22,66,57,42,1,450,117,1007,2208,489,0,63,8.305,179,68.098,333,39,23,4061,135,8,71,80,80,3790,1215.342,109,53,271,46,2,30,34,3790,868,25.529,0,105,34,1,37,20,92,3,0,1,1073,0,47,5930,14,205,14,14.642999999999999,54,0,14,0,205,16,0,18,18,8,8,3,58,4,6,0,-36,190,17,128,335,31,36.1,1,54,29,1083,44,2,40,213,99,46.479,9,8,88.889,23,15,65.217,49,27,55.102,314,191,862,355,573,16,8,169,14,68,0,1,6,14,108,76,103,255.0,37.0,0,21,0,1,0,61,548,71.0,293.0,0,0,3,0,2,1,0
768c92aa-75ff-4a43-bcc0-f2798c2e1724 2016,2016,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,1,0,0,17,0,29,49,3,492,5.346,20,6,75,75,57,51,57,-154,29,2630,1154,2060,11.364,8,297,22,84,84,286,33,459,17,3250,1190,397,75,4.285,38.147,42.44,0,321.407,20,58,2861,262,3,3183,11.214,17,43,0,28,0,314,112,960,2060,474,0,97,6.857,158,60.338,286,45,22,3250,98,7,39,84,84,3036,1372.5469999999998,86,35,214,46,2,22,17,3036,829,21.256,0,0,39,0,19,13,84,3,0,1,999,4,35,5074,12,207,12,17.25,49,41,12,1,207,16,0,11,15,5,6,2,89,1,9,0,-26,155,27,146,328,25,24.56,0,54,19,614,45,1,40,210,86,40.952,15,8,53.333,35,24,68.571,54,35,64.815,315,285,968,313,526,9,5,89,12,39,0,0,8,7,115,74,79,253.0,39.0,0,22,1,2,2,79,653,70.0,285.0,0,0,2,2,2,2,0
4809ecb0-abd3-451d-9c4a-92a90b83ca06 2016,2016,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,1,1,1,27,1,14,45,3,405,4.504,35,5,62,62,25,14,51,-118,14,1824,1055,1920,11.759,16,306,20,74,74,316,23,467,27,3716,1796,725,90,4.262,39.9,44.343999999999994,0,383.615,32,66,3591,300,5,3991,9.111,18,74,74,36,1,328,125,1141,1920,477,0,57,7.79,140,66.247,316,70,20,3716,60,15,62,74,74,3500,1185.193,95,23,216,30,3,11,27,3500,879,25.114,0,96,35,1,12,7,74,0,0,0,632,0,43,4768,16,186,16,11.625,60,60,16,1,186,16,0,16,26,8,9,0,2,2,16,0,-6,167,21,90,278,21,26.158,2,55,16,497,42,0,41,188,69,36.702,4,0,0.0,23,14,60.87,47,26,55.318999999999996,364,282,1000,381,597,15,10,141,16,62,2,0,11,13,123,75,96,220.0,33.0,0,33,4,1,4,56,636,73.0,273.0,1,1,2,1,0,0,0
5fee86ae-74ab-4bdd-8416-42a9dd9964f3 2016,2016,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,1,0,0,1,16,0,10,28,1,418,4.311,22,6,35,35,26,26,39,-74,10,1802,790,2042,11.72,12,338,35,69,69,311,31,546,16,3645,1603,567,76,4.317,37.827,43.147,1,323.742,24,59,2837,319,4,3236,5.519,28,27,0,27,0,149,93,837,2042,550,0,102,6.627000000000001,140,56.545,311,91,33,3645,75,25,57,69,69,3466,1300.493,67,31,179,35,0,13,16,3466,941,21.884,0,0,43,0,16,10,70,1,0,0,665,1,39,4425,8,141,8,17.625,51,0,8,0,141,16,0,14,24,9,4,0,0,0,15,1,18,166,28,97,291,31,31.857,3,51,27,892,26,0,24,210,76,36.19,19,8,42.105,21,10,47.619,54,19,35.185,296,401,873,340,555,12,3,84,8,46,0,1,12,21,89,54,81,179.0,27.0,0,29,0,1,4,49,577,71.0,237.0,0,0,0,0,1,1,0
97354895-8c77-4fd4-a860-32e62ea7382a 2016,2016,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,32,0,19,51,0,482,3.884,25,19,44,43,44,21,41,-71,19,1872,868,2150,12.109000000000002,32,366,26,79,79,368,37,546,32,4456,2306,741,72,4.213,41.431000000000004,44.681000000000004,0,303.301,23,57,2983,134,5,3217,6.867000000000001,18,30,0,45,0,309,93,819,2150,550,0,95,8.102,143,66.90899999999999,368,38,26,4456,64,2,50,79,79,4308,1305.204,109,37,148,24,1,22,32,4308,542,18.69,0,0,29,0,15,16,93,0,0,1,771,1,52,5924,13,109,13,8.385,46,0,13,0,109,16,0,16,27,9,10,0,71,2,16,0,-3,203,39,109,351,32,30.031,0,53,27,961,49,0,46,227,104,45.815,12,8,66.667,37,26,70.27,60,38,63.333,338,299,902,389,631,13,7,97,13,39,0,0,9,8,114,72,74,227.0,34.0,3,28,3,3,10,53,564,52.0,297.0,0,0,2,1,0,0,0
ad4ae08f-d808-42d5-a1e6-e9bc4e34d123 2016,2016,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,18,0,17,35,0,446,3.966,19,9,74,74,31,22,37,-97,17,1769,889,2386,11.555,10,367,26,86,86,364,25,542,18,4206,1820,538,78,4.154,39.538000000000004,46.321000000000005,0,324.02299999999997,23,72,3084,369,8,3613,6.474,19,24,0,38,0,246,88,726,2386,563,0,77,7.471,174,64.654,364,64,25,4206,75,8,29,86,86,3942,1345.216,91,27,264,41,2,31,18,3942,1003,25.718000000000004,0,0,39,0,18,16,77,1,0,0,891,2,36,4854,17,138,17,8.118,47,0,17,0,138,16,0,6,20,9,3,0,10,1,10,0,-17,204,37,100,341,35,25.171,0,47,28,881,35,0,29,210,82,39.048,9,7,77.778,29,21,72.414,54,29,53.70399999999999,321,196,944,382,616,5,3,84,17,69,0,0,5,15,129,85,104,185.0,33.0,1,35,3,1,5,64,623,61.0,230.0,2,0,0,0,0,0,0
d5a2eb42-8065-4174-ab79-0a6fa820e35e 2016,2016,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,1,0,0,15,0,13,29,1,350,4.891,17,2,85,85,24,26,46,-106,13,1712,824,1999,10.925999999999998,24,343,36,58,31,338,29,558,15,3693,1694,577,83,4.305,40.301,45.313,0,357.343,22,65,3345,376,2,3761,6.667000000000001,13,18,0,30,0,200,95,736,1999,567,0,99,6.513,170,59.611999999999995,338,63,38,3693,108,14,69,58,31,3264,1563.0229999999995,77,31,429,66,2,27,15,3264,634,18.647000000000002,0,0,34,0,9,7,66,3,1,2,510,0,38,4063,10,146,10,14.6,67,27,10,1,146,16,0,6,26,11,3,0,2,4,11,0,-51,181,32,83,296,27,28.0,0,51,21,756,25,1,23,212,77,36.321,18,13,72.222,22,14,63.636,44,24,54.545,317,300,957,325,533,5,1,74,10,52,0,1,10,21,110,67,81,177.0,26.0,0,19,1,0,3,56,640,52.0,243.0,1,0,4,2,0,0,0
ebd87119-b331-4469-9ea6-d51fe3ce2f1c 2016,2016,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,1,0,0,1,20,0,10,32,1,367,3.986,18,12,41,18,13,9,38,-77,10,1463,784,2247,9.892999999999999,23,462,41,95,95,439,28,665,20,4343,2096,708,80,4.291,39.875,45.813,0,343.31300000000005,37,68,3190,375,5,3665,7.688,21,28,0,32,0,246,125,1111,2247,679,0,110,6.396,197,64.654,439,64,40,4343,93,16,45,95,95,4100,1649.7939999999999,82,29,243,33,7,18,20,4100,636,22.714000000000002,0,0,28,0,8,6,81,1,0,1,559,0,52,5104,18,178,18,9.889,53,0,18,0,178,16,1,14,19,7,10,1,4,2,11,0,-7,205,32,79,316,39,42.132,1,57,38,1601,27,0,27,233,86,36.91,19,8,42.105,18,15,83.333,46,24,52.174,297,337,879,379,607,11,8,82,18,49,0,1,7,15,96,71,80,223.0,31.0,0,7,4,2,6,58,582,72.0,288.0,1,1,5,4,0,0,0
cb2f9f1f-ac67-424e-9e72-1475cb0ed398 2016,2016,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,1,0,0,0,33,0,13,47,1,409,4.303,16,15,60,60,20,3,26,-73,13,1760,685,2394,11.488,14,384,38,72,72,381,34,590,33,4377,1983,395,69,4.342,40.75,45.588,1,295.223,25,64,2771,269,3,3100,8.408999999999999,19,33,0,22,0,185,113,1068,2394,596,0,85,7.343999999999999,114,63.926,381,78,36,4377,57,15,37,72,72,4202,1507.399,93,34,175,21,4,12,33,4202,603,21.535999999999998,0,0,28,0,15,9,86,2,0,3,717,1,52,5328,13,133,13,10.231,58,0,13,0,133,16,1,16,16,3,10,1,22,4,9,0,-4,210,29,97,336,28,35.0,1,49,24,945,37,0,37,202,83,41.089,16,9,56.25,20,17,85.0,49,29,59.184,261,400,913,393,630,14,8,69,13,52,0,1,9,15,101,80,92,259.0,38.0,1,28,1,1,2,48,652,79.0,330.0,0,0,9,3,0,0,0
82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9 2016,2016,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,1,0,1,0,32,0,13,47,2,409,3.98,8,18,33,14,23,42,22,-41,13,1628,678,2691,12.138,11,369,37,64,64,370,27,572,32,4491,1800,465,56,4.402,43.49100000000001,49.291000000000004,1,242.137,19,74,2392,139,9,2711,8.273,22,30,0,22,0,182,102,883,2691,584,0,83,7.69,207,63.356,370,80,36,4491,97,15,84,64,64,4202,1555.3090000000007,94,27,289,44,3,11,32,4202,804,25.125,0,99,32,1,18,13,89,1,1,0,825,1,49,5697,8,100,8,12.5,56,0,8,0,100,16,0,15,16,7,9,1,14,3,7,0,-15,220,38,93,351,31,36.806,0,54,27,1141,44,0,44,202,87,43.068999999999996,18,8,44.443999999999996,29,24,82.759,53,35,66.038,231,304,878,371,585,15,9,74,8,49,0,0,6,16,132,60,82,211.0,33.0,0,22,2,0,1,45,647,50.0,226.0,0,0,3,2,0,0,0
f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de 2016,2016,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,1,1,0,24,0,8,34,2,392,4.1610000000000005,17,6,57,57,15,35,43,-94,8,1631,750,2077,10.637,21,391,37,51,51,369,32,623,24,3925,1848,606,77,4.484,39.481,46.61,0,345.293,27,78,3040,389,8,3589,5.5,24,42,0,40,0,220,129,1178,2079,626,0,115,6.27,192,58.946000000000005,369,90,36,3925,70,16,51,51,51,3728,1538.3079999999998,79,32,197,34,0,16,24,3728,881,23.811,0,100,37,1,4,3,77,4,0,2,273,3,60,4727,7,104,7,14.857000000000001,35,30,7,1,104,16,0,10,23,13,6,0,0,2,8,0,-9,207,39,75,321,34,34.688,2,56,27,1110,32,0,29,221,78,35.294000000000004,16,7,43.75,19,15,78.947,40,24,60.0,173,200,852,335,545,8,4,76,7,44,0,2,6,21,92,55,77,183.0,33.0,0,9,2,0,4,40,679,80.0,276.0,0,0,1,1,1,1,0
82d2d380-3834-4938-835f-aec541e5ece7 2016,2016,82d2d380-3834-4938-835f-aec541e5ece7,0,1,0,0,15,1,8,25,2,456,4.077,17,13,45,24,20,18,34,-82,8,1859,825,2044,9.85,16,370,33,53,44,347,26,577,15,3418,1374,426,72,4.28,40.083,47.542,0,308.193,30,62,2886,477,3,3423,10.949000000000002,29,67,67,39,1,427,87,868,2044,583,0,103,5.8629999999999995,177,59.52,347,81,33,3418,72,16,66,53,44,3176,1424.0019999999995,73,26,242,32,3,16,15,3176,557,18.567,0,0,30,0,17,7,76,4,1,1,1135,1,23,4567,11,132,11,12.0,42,42,11,1,132,16,0,7,20,8,6,0,60,2,8,0,-11,173,30,102,305,41,29.463,0,53,35,1208,25,1,22,233,87,37.339,23,9,39.13,24,14,58.333,44,18,40.909,271,376,847,308,529,6,6,74,11,59,2,0,6,17,108,70,89,198.0,31.0,1,22,0,1,2,90,576,68.0,257.0,0,0,0,0,0,0,0
d26a1ca5-722d-4274-8f97-c92e49c96315 2016,2016,d26a1ca5-722d-4274-8f97-c92e49c96315,1,0,0,0,29,0,16,46,1,476,4.595,27,12,75,75,25,27,44,-96,16,2187,935,2399,12.117,18,321,20,60,48,307,36,490,29,3720,1321,418,77,4.277,38.635999999999996,44.181999999999995,0,329.32000000000005,32,71,2975,347,4,3402,7.867000000000001,22,18,0,30,0,236,110,1012,2391,504,0,81,7.381,146,60.913000000000004,307,68,20,3720,68,11,24,60,48,3541,1275.1039999999996,93,40,179,28,5,23,29,3541,629,19.061,0,0,33,0,9,5,83,3,0,2,462,1,58,5145,12,68,12,5.667000000000001,33,0,12,0,68,16,1,4,17,7,6,1,0,1,9,0,-22,175,32,115,322,24,34.792,0,53,22,835,41,1,39,217,100,46.083,11,4,36.364000000000004,32,25,78.125,50,36,72.0,201,450,838,386,663,4,4,99,12,50,0,0,8,8,95,76,95,269.0,40.0,0,23,0,0,3,41,637,68.0,337.0,0,0,5,0,0,0,0
ce92bd47-93d5-4fe9-ada4-0fc681e6caa0 2016,2016,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,3,0,0,20,0,11,35,4,410,3.62,8,14,64,28,17,20,42,-73,11,1484,762,2338,11.546,18,350,22,76,76,339,30,556,20,3914,1576,517,89,4.311,41.315,45.708,0,383.721,28,68,3677,271,6,4068,8.541,26,25,0,37,0,316,119,985,2338,570,0,107,6.867000000000001,138,59.474,339,78,22,3914,55,11,62,76,76,3685,1459.8719999999996,83,30,229,40,1,23,20,3685,481,22.905,0,0,21,0,6,10,81,3,1,1,526,2,51,4936,14,367,14,26.214000000000002,51,51,14,3,367,16,0,16,24,14,13,1,57,0,10,0,-1,181,33,76,290,34,30.176,0,55,29,1026,33,1,32,219,75,34.247,17,9,52.941,26,18,69.23100000000001,47,22,46.809,248,469,919,322,585,15,10,67,14,66,0,0,7,19,82,84,114,228.0,42.0,0,10,2,1,6,63,671,55.0,224.0,1,1,1,1,1,0,0
6680d28d-d4d2-49f6-aace-5292d3ec02c2 2016,2016,6680d28d-d4d2-49f6-aace-5292d3ec02c2,1,4,1,0,19,2,15,42,8,412,4.243,21,20,70,70,25,22,43,-101,15,1748,809,1849,10.722999999999999,29,363,37,80,80,365,29,536,19,3914,2065,677,76,4.468999999999999,40.658,45.092,0,339.64900000000006,38,64,3090,157,9,3427,14.8,8,95,95,40,2,592,109,848,1849,546,0,86,7.167999999999999,129,66.85,365,45,35,3914,46,8,36,80,80,3740,1192.5819999999999,93,31,174,32,1,14,19,3740,943,23.575,0,86,40,1,13,7,86,2,0,1,843,0,48,5355,18,271,18,15.056,55,55,18,4,271,16,0,16,18,9,15,1,114,4,6,0,-22,197,22,86,305,35,31.256999999999998,0,54,31,1094,39,1,36,213,81,38.028,14,10,71.429,29,16,55.172,55,25,45.455,170,213,855,340,599,13,11,83,18,48,2,0,4,11,120,104,76,157.0,28.0,1,12,0,3,6,61,685,67.0,226.0,1,1,2,2,0,0,0
1c1cec48-6352-4556-b789-35304c1a6ae1 2016,2016,1c1cec48-6352-4556-b789-35304c1a6ae1,0,1,0,0,29,0,17,47,1,434,4.428999999999999,14,19,75,75,24,17,31,-77,17,1922,900,2252,10.915999999999999,17,398,47,75,75,379,33,589,29,4137,1885,683,81,4.408,41.383,48.605,0,357.021,34,72,3352,405,9,3937,9.267999999999999,13,47,0,41,0,380,147,1251,2252,596,0,94,6.941,148,63.591,379,56,46,4137,72,7,22,75,75,4051,1343.4699999999998,95,33,86,18,2,19,29,4051,534,20.538,0,0,26,0,15,17,88,0,0,0,896,2,43,5630,16,147,16,9.187999999999999,40,6,16,1,147,16,0,20,17,7,14,0,2,4,6,0,-17,198,38,98,334,35,29.686,0,56,29,1039,39,1,37,218,83,38.073,13,6,46.153999999999996,34,25,73.529,56,32,57.143,186,263,827,339,562,19,11,92,16,54,0,0,5,12,81,73,80,147.0,25.0,0,20,2,1,4,67,641,49.0,178.0,1,0,7,5,0,0,0
e627eec7-bbae-4fa4-8e73-8e1d6bc5c060 2016,2016,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0,0,0,0,25,0,24,49,0,499,4.802,21,16,60,60,25,28,40,-102,24,2396,985,2154,11.689,22,327,18,83,83,325,34,479,25,3799,1645,433,59,4.657,41.19,45.879,1,270.105,25,66,2389,192,4,2661,7.071000000000001,15,39,0,28,0,198,105,879,2154,483,0,73,7.865,150,67.288,325,52,18,3799,71,6,41,83,83,3631,1270.3480000000004,103,34,168,28,2,13,25,3631,492,20.5,0,0,24,0,20,9,91,1,0,0,746,0,57,5827,9,75,9,8.333,27,0,9,0,75,16,0,18,22,9,11,0,1,0,13,0,-10,191,25,142,358,32,30.375,0,56,27,972,46,0,46,189,80,42.328,9,8,88.889,35,29,82.85700000000001,57,38,66.667,283,183,927,437,645,17,10,59,9,52,0,0,11,14,87,64,90,197.0,36.0,0,16,0,1,3,48,644,79.0,282.0,2,0,2,0,0,0,0
386bdbf9-9eea-4869-bb9a-274b0bc66e80 2016,2016,386bdbf9-9eea-4869-bb9a-274b0bc66e80,0,3,2,0,16,0,16,37,5,438,4.138999999999999,18,11,30,25,38,19,53,-120,16,1813,905,2030,9.995,18,407,39,73,73,380,36,604,16,3798,1768,550,63,4.253,40.73,45.841,0,267.95000000000005,21,72,2566,202,6,2888,12.947000000000001,13,66,0,19,0,246,113,945,2030,609,0,97,6.236000000000001,159,62.397,380,69,39,3798,65,14,64,73,73,3585,1534.9379999999999,79,36,213,33,2,22,16,3585,956,27.314,0,98,35,2,15,17,87,3,0,0,712,1,46,5439,16,207,16,12.937999999999999,64,64,16,3,207,16,0,15,24,6,10,0,29,3,15,0,-43,192,27,114,333,41,31.45,1,55,35,1258,31,0,30,224,85,37.946,27,13,48.148,28,21,75.0,55,27,49.091,234,173,816,348,570,12,9,93,16,55,4,0,14,15,132,77,90,207.0,34.0,1,13,3,3,2,63,582,75.0,313.0,0,0,3,1,3,3,0
04aa1c9d-66da-489d-b16a-1dee3f2eec4d 2016,2016,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,2,1,0,1,26,0,6,36,3,398,3.548,12,18,25,2,10,3,34,-68,6,1412,723,2016,10.682,29,409,43,75,75,377,31,597,26,4027,2011,770,93,4.1419999999999995,40.935,46.20399999999999,0,385.24900000000014,28,63,3807,330,8,4297,6.111000000000001,17,19,0,45,0,275,88,857,2016,598,0,92,6.734,119,63.043,377,82,38,4027,57,16,43,75,75,3879,1398.539,86,32,148,22,0,9,26,3879,739,23.839000000000002,0,0,31,0,10,5,72,1,0,2,730,2,37,4445,17,174,17,10.235,44,44,17,1,174,16,0,15,22,11,8,2,60,3,8,0,4,190,26,73,289,22,32.818000000000005,0,48,21,722,35,0,31,219,78,35.616,19,9,47.368,20,14,70.0,43,23,53.488,286,334,988,377,657,13,7,85,17,49,0,0,4,22,108,101,85,242.0,35.0,0,27,2,2,5,66,702,78.0,279.0,0,0,0,0,1,0,0
22052ff7-c065-42ee-bc8f-c4691c50e624 2016,2016,22052ff7-c065-42ee-bc8f-c4691c50e624,0,0,0,0,25,1,17,43,1,379,4.475,15,13,66,61,30,9,34,-81,17,1696,1058,2977,12.157,15,414,23,80,80,407,27,593,25,4948,1971,625,49,4.351,38.918,45.082,0,213.204,15,61,1907,222,4,2209,11.862,16,85,85,29,1,344,110,909,2977,607,0,91,8.152000000000001,152,67.051,407,56,23,4948,75,12,54,80,80,4758,1532.293,97,31,190,23,3,27,25,4758,570,21.111,0,0,27,0,10,12,92,2,0,1,534,1,65,5788,13,186,13,14.308,79,0,13,0,186,16,0,17,19,9,7,0,7,0,10,0,7,226,30,89,345,42,27.785999999999998,0,53,34,1167,39,0,36,199,90,45.226000000000006,14,7,50.0,32,18,56.25,61,28,45.902,294,321,986,369,576,15,7,95,13,58,0,1,9,11,128,75,97,253.0,38.0,0,22,1,1,1,42,692,79.0,309.0,0,0,2,0,2,0,0
7b112545-38e6-483c-a55c-96cf6ee49cb8 2016,2016,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,1,0,0,19,1,10,32,3,380,4.566,19,7,69,9,16,5,33,-70,10,1735,865,2485,11.927999999999999,19,356,35,64,50,347,30,550,19,4139,1654,613,68,4.43,38.412,44.028999999999996,0,301.226,24,67,2612,282,5,2994,7.962999999999999,27,65,65,27,1,215,110,967,2485,559,0,86,7.404,158,62.075,347,77,35,4139,77,19,46,64,50,3969,1380.0,81,31,170,28,2,12,19,3969,897,21.357,0,0,42,0,22,12,65,3,1,0,777,1,26,4024,8,73,8,9.125,25,24,8,1,73,16,1,11,26,12,3,1,21,1,13,0,-24,212,19,93,324,23,27.726999999999997,1,54,18,610,32,0,31,185,70,37.838,14,4,28.570999999999998,23,17,73.913,49,25,51.02,200,185,884,333,524,9,3,103,8,36,0,0,12,24,96,70,75,230.0,37.0,1,14,1,2,1,56,684,66.0,270.0,0,0,0,0,0,0,0
