,Player ID,Season,Rec Air Yards,Team ID,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact
464,af944a80-eba7-479d-b3b1-73279abdc67a,2015,-2,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,6.5,0,2,1,8,0,2,1,3,0,13,15,3
465,d28afbc1-16c0-4012-b24a-1bd99817e8a9,2015,-19,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,7.75,5,32,2,67,4,36,4,46,1,279,298,101
466,5c48ade7-4b9a-4757-9643-87a6e3839e2b,2015,1300,82d2d380-3834-4938-835f-aec541e5ece7,13.703,2,120,9,61,61,111,22,192,11,1521,221,63
467,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,2015,153,82d2d380-3834-4938-835f-aec541e5ece7,12.55,2,23,5,37,10,20,3,34,2,251,98,28
468,cbf1cdba-d165-45f7-a695-5e0971dd9042,2015,41,82d2d380-3834-4938-835f-aec541e5ece7,7.267,0,15,0,21,21,15,1,16,1,109,68,16
469,0f062def-77f5-4362-86cb-4bdb63a59eba,2015,2,d26a1ca5-722d-4274-8f97-c92e49c96315,8.8,0,5,0,19,1,5,1,6,1,44,42,7
470,441e8866-33f1-4820-9fa3-3aa2c7535975,2015,265,d26a1ca5-722d-4274-8f97-c92e49c96315,11.333,0,38,3,52,52,36,5,60,3,408,143,29
471,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,2015,26,d26a1ca5-722d-4274-8f97-c92e49c96315,41.0,0,1,0,41,41,1,0,1,1,41,15,0
472,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,2015,699,d26a1ca5-722d-4274-8f97-c92e49c96315,11.574,7,99,6,61,61,94,15,133,6,1088,389,188
473,f636d7ce-05f9-43d7-b63f-351acb5c2a70,2015,231,d26a1ca5-722d-4274-8f97-c92e49c96315,12.0,0,25,2,29,8,22,1,31,1,264,33,6
474,0a95e792-6455-4927-9539-f95fa7f41fbb,2015,131,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,10.05,1,21,2,23,0,20,3,28,0,201,70,13
475,132721b4-fd32-4795-b214-ab4baaaceb3a,2015,106,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,12.688,2,14,0,41,0,16,3,25,0,203,97,47
476,6e444737-a1e1-4ddd-b963-cd6a9496fde0,2015,828,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,12.419,5,106,13,72,72,105,19,177,6,1304,476,212
477,6ef43c53-53d7-4b0f-ad99-17664d663ae8,2015,52,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,14.417,1,11,0,32,1,12,3,15,1,173,121,63
478,f7841baa-9284-4c03-b698-442570651c6c,2015,34,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,7.32,5,26,1,27,0,25,3,36,0,183,149,55
479,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,2015,27,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,9.833,0,7,2,15,10,6,3,11,1,59,32,13
480,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,2015,753,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,14.934,1,79,8,75,75,76,8,137,6,1135,382,52
481,2958ea86-e2dc-4719-93e5-cc9d093ca963,2015,232,6680d28d-d4d2-49f6-aace-5292d3ec02c2,12.886,4,35,3,44,44,35,6,57,2,451,219,93
482,35823109-daf1-4825-92b8-564271398ecb,2015,-9,6680d28d-d4d2-49f6-aace-5292d3ec02c2,8.235,0,12,1,36,19,17,7,24,1,140,149,20
483,65f91b8b-6794-4273-bf42-4d00b5973ddd,2015,-23,6680d28d-d4d2-49f6-aace-5292d3ec02c2,10.7,1,20,3,80,80,20,9,34,1,214,237,35
484,8506c15c-15cc-4d2c-aebf-270c605fe0ec,2015,52,6680d28d-d4d2-49f6-aace-5292d3ec02c2,10.571,0,9,2,25,15,7,3,11,1,74,22,0
485,aca06a5e-0e3a-4285-a025-199f8fa0376f,2015,-28,6680d28d-d4d2-49f6-aace-5292d3ec02c2,8.429,2,18,1,26,7,21,4,30,1,177,205,34
486,bbb63a36-8613-4675-8e5e-34200d245ff0,2015,-7,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0.833,0,5,0,5,0,6,0,6,0,5,12,1
487,bd01d907-cd57-48cb-9136-5692a4764a20,2015,130,6680d28d-d4d2-49f6-aace-5292d3ec02c2,11.706,0,21,2,44,6,17,4,31,1,199,69,39
488,c3859e06-5f23-4302-a71b-04820a899d5f,2015,351,6680d28d-d4d2-49f6-aace-5292d3ec02c2,12.153,4,72,6,42,42,72,10,103,5,875,524,233
489,c5606f69-f550-4b4a-b61a-f1f71142a32f,2015,-1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,6.0,0,1,0,6,0,1,1,2,0,6,7,2
490,e033ce15-9fc5-430b-90e2-90dfe52b21c1,2015,-5,6680d28d-d4d2-49f6-aace-5292d3ec02c2,8.5,0,3,0,18,0,4,1,5,0,34,39,4
491,e5c6b0d4-3e77-422b-a6d8-574a10ed385e,2015,30,6680d28d-d4d2-49f6-aace-5292d3ec02c2,14.5,0,6,0,30,0,6,0,9,0,87,57,36
492,00f88be8-45f9-4237-b2b8-3271ec790d07,2015,708,1c1cec48-6352-4556-b789-35304c1a6ae1,14.861,3,75,18,68,68,72,7,130,6,1070,362,120
493,27e60657-f73d-4125-906d-aa72cc3477dc,2015,350,1c1cec48-6352-4556-b789-35304c1a6ae1,15.0,1,37,6,43,13,32,9,55,5,480,130,41
494,2e56cca7-b898-4aac-bbc5-b5bda9163be1,2015,204,1c1cec48-6352-4556-b789-35304c1a6ae1,11.75,2,35,5,33,23,28,7,50,3,329,125,36
495,540f8b30-900e-4d17-8756-c262ba5fa039,2015,-10,1c1cec48-6352-4556-b789-35304c1a6ae1,5.659,1,36,3,23,0,41,0,53,0,232,242,79
496,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,2015,17,1c1cec48-6352-4556-b789-35304c1a6ae1,9.333,1,9,0,15,0,9,1,11,0,84,67,28
497,996974b8-2e0a-47d9-90a7-c3455192d06b,2015,158,1c1cec48-6352-4556-b789-35304c1a6ae1,14.357,0,18,5,49,49,14,4,33,4,201,43,17
498,adadafa1-dc37-486d-8538-7db1e1b5f71e,2015,-8,1c1cec48-6352-4556-b789-35304c1a6ae1,15.143,1,8,2,59,59,7,1,9,1,106,114,75
499,cf23126f-055b-4617-819b-bb4bcb84541a,2015,13,1c1cec48-6352-4556-b789-35304c1a6ae1,5.833,0,12,0,17,5,12,1,13,1,70,57,14
500,d2cad5f8-b35f-4cf4-9567-57c387ba6225,2015,7,1c1cec48-6352-4556-b789-35304c1a6ae1,8.0,0,1,0,8,0,1,1,1,0,8,1,0
501,fe767946-236d-4c04-9c59-5e3edd51acfe,2015,658,1c1cec48-6352-4556-b789-35304c1a6ae1,10.847,6,89,8,38,38,85,13,146,9,922,264,120
502,26b9c11d-c557-4bef-b990-65498858df47,2015,162,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,21.5,1,15,2,67,0,12,4,26,0,258,96,18
503,37339e36-741c-4c1c-a9ab-bd89ed866fa0,2015,1,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,6.0,0,1,0,6,0,1,0,2,0,6,5,2
504,3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e,2015,565,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,16.154,0,57,6,42,42,52,10,93,3,840,275,51
505,433587a5-dabc-4b1b-9545-66e570f806a7,2015,37,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,8.0,0,8,0,22,2,8,6,13,1,64,27,3
506,63fd9abe-4bdf-4611-9497-0c67e030ce01,2015,-4,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,3.0,2,5,0,15,0,5,0,7,0,15,19,3
507,7092bb09-a161-4ab9-8d19-fdcf1a91bb3d,2015,212,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,10.308,3,50,5,30,17,52,17,75,5,536,324,57
508,cf8e8522-6220-4612-a8a1-72c496dac536,2015,1,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,2.0,0,2,1,2,0,1,0,3,0,2,1,0
509,d0f9112d-2496-450a-9fc5-d2d01b4d2454,2015,0,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0.0,0,1,0,0,0,1,0,1,0,0,0,0
510,15b156b5-30cc-4070-b60a-1c09e62c5a9b,2015,29,386bdbf9-9eea-4869-bb9a-274b0bc66e80,7.055,3,49,5,35,35,55,5,83,1,388,359,57
511,5ec072b3-2837-4cf1-bb4f-ecd873949626,2015,-21,386bdbf9-9eea-4869-bb9a-274b0bc66e80,2.444,2,12,3,12,0,9,0,12,0,22,43,8
512,7b96a836-666b-47b6-a0a7-9dbb0b4c53e8,2015,583,386bdbf9-9eea-4869-bb9a-274b0bc66e80,11.729,6,85,8,78,78,85,14,128,8,997,414,104
513,bc0f07a4-3e7b-4e61-987a-05533dc225be,2015,23,386bdbf9-9eea-4869-bb9a-274b0bc66e80,18.0,0,3,0,43,0,3,0,4,0,54,31,11
514,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,2015,188,386bdbf9-9eea-4869-bb9a-274b0bc66e80,12.304,0,27,3,53,53,23,6,44,1,283,95,9
515,de3421f7-2147-4835-89a5-724e87bad463,2015,570,386bdbf9-9eea-4869-bb9a-274b0bc66e80,11.373,1,80,7,60,22,75,9,112,2,853,283,76
516,25e58aee-1b33-4468-9a81-6586426b91d5,2015,13,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,7.333,0,3,0,10,0,3,0,3,0,22,9,4
517,2a1658c4-c9fd-4a98-b619-74ec35e30bf5,2015,33,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,7.375,1,10,1,16,0,8,1,16,0,59,26,12
518,354dec38-b88b-4ba0-8974-859123f27c45,2015,860,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,15.104,4,101,5,87,87,96,18,158,13,1450,590,211
519,53dc492f-b4cc-4da2-a6cc-f61f7c23272f,2015,13,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,10.5,0,2,0,16,0,2,0,3,0,21,8,0
520,5ed2cea8-e0c6-482c-9ee1-548c06612226,2015,259,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,11.0,0,39,5,38,21,36,8,57,4,396,137,26
521,6cb6226e-f08c-4192-95f1-69709ed686c6,2015,0,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0.0,0,1,0,0,0,0,0,0,0,0,0,0
522,0366fd06-19a3-4b69-8448-6bfbfad1250b,2015,76,22052ff7-c065-42ee-bc8f-c4691c50e624,6.857,0,33,3,23,12,35,8,48,2,240,164,32
523,3e618eb6-41f2-4f20-ad70-2460f9366f43,2015,370,22052ff7-c065-42ee-bc8f-c4691c50e624,17.6,0,26,0,77,77,30,4,49,4,528,158,43
524,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,2015,266,22052ff7-c065-42ee-bc8f-c4691c50e624,10.237,0,58,6,44,11,59,11,78,2,604,338,37
525,9691f874-be36-4529-a7eb-dde22ee4a848,2015,97,22052ff7-c065-42ee-bc8f-c4691c50e624,12.273,0,13,2,38,0,11,4,21,0,135,38,19
526,a824d9ff-12a4-4ed2-812d-404b0b4e52f9,2015,613,22052ff7-c065-42ee-bc8f-c4691c50e624,10.792,3,74,5,39,39,72,15,111,6,777,164,40
527,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,2015,17,22052ff7-c065-42ee-bc8f-c4691c50e624,5.5,0,9,0,12,0,10,2,13,0,55,38,11
528,c3bf8d3e-3b2e-4f9e-ad74-c0a684035f17,2015,484,22052ff7-c065-42ee-bc8f-c4691c50e624,10.943,7,83,4,32,22,87,21,114,11,952,468,140
529,cc9df25a-bb22-4737-83df-ff01d3fd7695,2015,170,22052ff7-c065-42ee-bc8f-c4691c50e624,11.652,0,27,3,35,5,23,6,42,2,268,98,30
530,d3fab07b-f02a-433d-9612-cb0a751f324d,2015,64,22052ff7-c065-42ee-bc8f-c4691c50e624,8.294,1,17,2,20,7,17,4,22,1,141,77,28
531,1b8db398-7a7e-44df-922e-d979507e6bdb,2015,156,7b112545-38e6-483c-a55c-96cf6ee49cb8,11.789,0,21,4,48,48,19,4,34,2,224,68,18
532,5c529c33-8a1d-413a-b635-880ac86f30c1,2015,630,7b112545-38e6-483c-a55c-96cf6ee49cb8,14.944,1,54,3,50,21,54,15,94,4,807,177,74
533,6512b90e-d6b3-4719-bb0c-a75f97673f37,2015,51,7b112545-38e6-483c-a55c-96cf6ee49cb8,12.682,2,25,6,83,83,22,7,42,1,279,228,30
534,91a95850-9514-49d5-b2b0-f8e21156daa0,2015,-4,7b112545-38e6-483c-a55c-96cf6ee49cb8,10.0,0,1,0,10,0,1,0,3,0,10,14,2
535,98a944cf-0fc3-4a0b-9011-490722667d37,2015,3,7b112545-38e6-483c-a55c-96cf6ee49cb8,7.0,0,2,1,7,0,1,0,3,0,7,4,0
536,9de98c5e-ee62-4a2b-be93-07287d831e06,2015,69,7b112545-38e6-483c-a55c-96cf6ee49cb8,10.909,0,7,0,22,0,11,2,16,0,120,51,19
537,c323cdb9-74bc-4d68-9358-609f80eedbb7,2015,78,7b112545-38e6-483c-a55c-96cf6ee49cb8,40.5,0,2,0,45,0,2,0,3,0,81,3,0
538,2a4de276-55bd-4756-9fa5-89fe30f5304f,2015,-1,c5a59daa-53a7-4de0-851f-fb12be893e9e,5.5,0,2,0,7,0,2,0,3,0,11,12,2
539,40958157-617f-40b4-91e5-9895f66da29c,2015,91,c5a59daa-53a7-4de0-851f-fb12be893e9e,13.2,0,9,1,29,29,10,0,18,1,132,41,13
540,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,2015,44,c5a59daa-53a7-4de0-851f-fb12be893e9e,8.713,13,69,3,34,21,80,13,99,3,697,653,247
541,80715ecf-ffc9-4a93-a305-2193451b3382,2015,10,c5a59daa-53a7-4de0-851f-fb12be893e9e,6.5,1,6,0,12,4,6,1,6,1,39,29,17
542,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,2015,246,c5a59daa-53a7-4de0-851f-fb12be893e9e,11.426,2,54,8,55,18,47,8,70,5,537,291,81
543,ade43b1a-0601-4672-83b6-d246bc066a19,2015,-7,c5a59daa-53a7-4de0-851f-fb12be893e9e,-6.0,0,1,0,-6,0,1,0,1,0,-6,1,0
544,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,2015,-20,c5a59daa-53a7-4de0-851f-fb12be893e9e,7.32,1,21,1,36,16,25,5,38,1,183,203,47
545,c88d9352-b835-45ed-a909-1cfec09a58bc,2015,280,c5a59daa-53a7-4de0-851f-fb12be893e9e,9.033,10,73,6,43,9,90,17,128,6,813,533,215
546,0c39e276-7a5b-448f-a696-532506f1035a,2015,45,a20471b4-a8d9-40c7-95ad-90cc30e46932,9.067,3,14,1,31,31,15,4,19,2,136,91,22
547,3283f152-d373-43b3-b88f-f6f261c48e81,2015,393,a20471b4-a8d9-40c7-95ad-90cc30e46932,10.494,2,83,12,53,53,79,21,129,6,829,436,125
548,e00b3426-238b-4bdb-85c3-bbf08b7469e3,2015,292,a20471b4-a8d9-40c7-95ad-90cc30e46932,8.793,5,55,2,61,61,58,14,85,8,510,218,77
549,e7d6ae25-bf15-4660-8b37-c37716551de3,2015,347,a20471b4-a8d9-40c7-95ad-90cc30e46932,9.66,3,56,10,40,8,50,11,94,1,483,136,56
550,1059e9dc-97df-4643-9116-883a0573d8b1,2015,302,33405046-04ee-4058-a950-d606f8c30852,10.102,3,43,2,47,47,49,10,73,5,495,193,65
551,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,2015,97,33405046-04ee-4058-a950-d606f8c30852,12.0,1,13,2,30,0,12,0,18,0,144,47,5
552,6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3,2015,267,33405046-04ee-4058-a950-d606f8c30852,13.0,2,30,3,52,0,34,2,50,0,442,175,51
553,8c5067dc-1617-42fa-82eb-0596392ab20a,2015,13,33405046-04ee-4058-a950-d606f8c30852,15.833,0,7,2,49,4,6,2,9,1,95,82,6
554,a1c40664-b265-4083-aad2-54b4c734f2c5,2015,428,33405046-04ee-4058-a950-d606f8c30852,13.846,4,51,2,40,40,52,6,84,4,720,292,95
555,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,2015,-37,33405046-04ee-4058-a950-d606f8c30852,7.4,1,24,2,49,0,30,2,36,0,222,259,26
556,b37b5be9-4771-4368-988f-fb936f4fc0ad,2015,304,33405046-04ee-4058-a950-d606f8c30852,12.128,0,37,6,34,7,39,7,72,2,473,169,20
557,cccc9f16-9508-434f-b7a4-9a29cb0cacf9,2015,-2,33405046-04ee-4058-a950-d606f8c30852,11.273,1,10,1,41,11,11,3,19,1,124,126,21
558,da85107c-365c-4d58-90ab-479d97d798b4,2015,6,33405046-04ee-4058-a950-d606f8c30852,5.0,0,1,0,9,0,2,0,2,0,10,4,0
559,f22b34cf-6ecf-4522-9c77-1da275dfda7d,2015,43,33405046-04ee-4058-a950-d606f8c30852,8.9,1,9,1,32,0,10,2,16,0,89,46,9
560,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,2015,241,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,12.522,0,22,0,46,20,23,5,30,3,288,47,14
561,5b712aed-201c-43dd-b978-b7b6ef91178e,2015,22,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,6.778,0,8,1,14,3,9,2,13,1,61,39,11
562,5c2a0c83-e18a-43dd-bd65-704771157e42,2015,40,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,8.212,2,25,2,25,10,33,5,44,1,271,231,93
563,6195ddc9-ab2b-469a-b824-a890736d6db7,2015,27,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,9.333,0,4,2,18,4,3,2,9,1,28,1,1
564,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,2015,974,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,16.297,1,94,17,68,40,74,14,148,3,1206,232,95
565,d6d41a89-a8af-48b9-bf75-561de99a1d87,2015,137,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,9.63,1,28,2,27,6,27,4,40,1,260,123,44
566,e78261de-af00-4530-824c-500addbe9f98,2015,242,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,16.095,0,25,4,43,43,21,9,39,4,338,96,44
567,052a93cf-8536-4a12-9831-84b27e8608da,2015,129,e6aa13a4-0055-48a9-bc41-be28dc106929,9.238,0,25,3,23,0,21,6,36,0,194,65,27
568,0b3217b9-ba37-4222-95cb-a7a222441e8b,2015,1230,e6aa13a4-0055-48a9-bc41-be28dc106929,13.757,7,138,12,70,70,136,21,203,8,1871,641,290
569,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,2015,141,e6aa13a4-0055-48a9-bc41-be28dc106929,7.918,5,72,8,44,17,73,14,97,3,578,437,96
570,349f647e-bfc3-4d84-af89-b33f8a08e26e,2015,61,e6aa13a4-0055-48a9-bc41-be28dc106929,8.462,0,13,1,19,15,13,2,17,2,110,49,8
571,5827b78b-5150-4ba9-bc46-902428e99a31,2015,3,e6aa13a4-0055-48a9-bc41-be28dc106929,7.0,0,5,3,10,0,2,2,11,0,14,11,2
572,67d56171-7522-430c-b7d9-8f7e2b6624d3,2015,24,e6aa13a4-0055-48a9-bc41-be28dc106929,6.286,1,8,1,11,0,7,0,12,0,44,20,9
573,c87f0526-a85d-439d-a447-070c66ede612,2015,63,e6aa13a4-0055-48a9-bc41-be28dc106929,9.353,0,16,2,29,5,17,3,25,2,159,96,39
574,3aef6950-1c19-4454-a3d0-0afe9634ea9f,2015,498,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,16.795,0,56,11,74,74,44,9,96,10,739,241,38
575,46bb9a85-523c-4530-95c3-2c2a9737e65f,2015,68,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,7.118,0,19,2,17,4,17,6,26,2,121,53,18
576,587d0a98-7ec5-45a5-adba-8af26e8f256b,2015,760,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,14.338,0,77,7,52,37,77,18,124,7,1104,344,58
577,7f5f2a81-ac40-420c-9421-5b9e2a21faf8,2015,361,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,15.258,2,38,8,52,16,31,11,63,5,473,112,34
578,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,2015,-18,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,6.188,3,12,2,15,12,16,2,21,1,99,117,39
579,b77aa319-b97f-4316-84c5-e51390432644,2015,2,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,10.0,1,1,0,10,0,1,0,1,0,10,8,7
580,f413d6fb-5105-4110-b915-d92840a3e656,2015,-3,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,11.6,1,4,0,20,0,5,0,5,0,58,61,29
581,687cdc33-bd0d-4b70-adb3-33f97dc26a3c,2015,44,0d855753-ea21-4953-89f9-0e20aff9eb73,7.5,0,20,2,19,10,16,8,30,2,120,76,14
582,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,2015,639,0d855753-ea21-4953-89f9-0e20aff9eb73,14.261,4,74,5,63,34,69,9,101,3,984,345,168
583,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,2015,58,0d855753-ea21-4953-89f9-0e20aff9eb73,16.222,0,8,0,44,44,9,1,11,1,146,88,28
584,b6b954eb-4591-4b7a-86b9-a481f15fdd58,2015,754,0d855753-ea21-4953-89f9-0e20aff9eb73,13.548,3,89,5,71,71,84,8,129,9,1138,384,68
585,d81844de-54c3-42ee-9850-072dc4131b6f,2015,584,0d855753-ea21-4953-89f9-0e20aff9eb73,11.149,1,78,9,46,20,74,16,110,6,825,241,69
586,f336567d-44a9-4245-8452-1dd485fd70fb,2015,-55,0d855753-ea21-4953-89f9-0e20aff9eb73,8.1,7,39,1,59,0,50,5,60,0,405,460,90
587,0a95e792-6455-4927-9539-f95fa7f41fbb,2015,121,f0e724b0-4cbf-495a-be47-013907608da9,10.778,0,19,2,43,0,18,4,30,0,194,73,14
588,0cc4e449-185a-4b08-9f07-c907ad0c3e05,2015,94,f0e724b0-4cbf-495a-be47-013907608da9,12.4,0,17,1,48,0,15,4,25,0,186,92,26
589,16cc9ade-f9ad-4d32-b5b9-d7568ee80f58,2015,88,f0e724b0-4cbf-495a-be47-013907608da9,9.789,0,18,0,33,11,19,5,28,3,186,98,17
590,3a29784c-832f-4e41-a4ac-71d4f9ad410c,2015,-8,f0e724b0-4cbf-495a-be47-013907608da9,4.818,0,10,1,11,0,11,1,15,0,53,61,17
591,617435c6-4a3f-4689-ab15-44bd93b33615,2015,43,f0e724b0-4cbf-495a-be47-013907608da9,11.769,0,9,1,44,0,13,0,19,0,153,110,29
592,8f24a248-b328-43ec-8677-67600e42a8f7,2015,142,f0e724b0-4cbf-495a-be47-013907608da9,10.867,0,36,6,36,19,30,7,46,3,326,184,65
593,a735765c-3ca8-4557-b06e-a30fd415982c,2015,445,f0e724b0-4cbf-495a-be47-013907608da9,20.091,0,37,7,76,76,33,6,62,4,663,218,73
594,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,2015,3,f0e724b0-4cbf-495a-be47-013907608da9,9.429,0,9,3,16,0,7,0,10,0,66,63,22
595,e311a7a2-eddb-439c-86b4-b1f1984186bc,2015,3,f0e724b0-4cbf-495a-be47-013907608da9,5.429,1,7,0,11,0,7,3,13,0,38,35,8
596,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,2015,110,de760528-1dc0-416a-a978-b510d20692ff,12.694,5,33,5,55,55,36,8,57,4,457,347,128
597,471dbe81-54c4-4b52-8bd1-4933c9800e1f,2015,641,de760528-1dc0-416a-a978-b510d20692ff,16.327,4,53,4,60,60,52,10,89,6,849,208,85
598,51952c7b-11c5-4229-baf9-08d4694cc2ad,2015,122,de760528-1dc0-416a-a978-b510d20692ff,13.091,1,12,1,39,6,11,6,23,1,144,22,8
599,54d4e35a-2e6c-48f6-86ad-92dd596c173c,2015,171,de760528-1dc0-416a-a978-b510d20692ff,14.81,3,23,2,48,18,21,3,28,3,311,140,74
600,617269c1-88b3-45a6-b4a8-b2806a0cdaea,2015,247,de760528-1dc0-416a-a978-b510d20692ff,27.182,0,12,2,64,64,11,0,27,2,299,52,35
601,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,2015,688,de760528-1dc0-416a-a978-b510d20692ff,15.431,1,55,5,68,65,65,16,101,7,1003,315,72
602,b44773b9-af17-4d6c-a453-132e20849712,2015,144,de760528-1dc0-416a-a978-b510d20692ff,12.389,0,17,1,22,14,18,8,32,1,223,79,23
603,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,2015,749,de760528-1dc0-416a-a978-b510d20692ff,11.147,0,90,3,44,28,109,18,145,9,1215,466,105
604,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,2015,119,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,12.529,2,18,1,24,22,17,2,26,1,213,94,42
605,488c3707-26ee-4e1a-8742-494a06f77801,2015,0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,8.444,1,8,2,31,31,9,0,11,1,76,76,11
606,7e5b8212-df93-4069-b3f0-be4b5cb47389,2015,457,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,13.98,2,51,5,50,30,49,9,68,5,685,228,79
607,82bce0be-9a87-4b6d-a85b-623bf8d1674e,2015,-7,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,6.154,1,13,2,19,0,13,3,21,0,80,87,31
608,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,2015,28,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,40.0,0,1,0,40,0,1,0,1,0,40,12,4
609,cf8e8522-6220-4612-a8a1-72c496dac536,2015,-3,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,7.0,0,1,0,11,0,2,0,3,0,14,17,5
610,dffa69ad-331e-4f09-ae38-40a5a4406be6,2015,409,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,13.02,0,41,3,49,49,51,2,69,6,664,255,63
611,e0a63251-5428-43a1-88c1-c000215ac5ce,2015,0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0.0,0,1,0,0,0,1,0,1,0,0,0,0
612,e1b29179-074b-4c91-8797-763b76ac618a,2015,629,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,13.705,5,67,3,80,80,78,15,103,14,1069,440,174
613,fd85786d-3900-4dc0-9b30-334ee30413ed,2015,385,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,12.604,3,49,2,45,30,48,8,74,2,605,220,94
614,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,2016,360,768c92aa-75ff-4a43-bcc0-f2798c2e1724,9.684,2,62,6,40,40,57,8,87,4,552,192,90
615,166292fc-629e-4c7b-b7bf-f572ca9eeb43,2016,-32,768c92aa-75ff-4a43-bcc0-f2798c2e1724,7.12,2,43,1,41,7,50,4,57,1,356,388,116
616,3289f9ce-e1d1-40ed-9d3f-242a1712c586,2016,65,768c92aa-75ff-4a43-bcc0-f2798c2e1724,14.625,0,9,2,34,0,8,0,11,0,117,52,9
617,618bedee-9259-4536-b0ff-fec98d2a20de,2016,489,768c92aa-75ff-4a43-bcc0-f2798c2e1724,12.02,0,52,2,34,5,51,5,76,1,613,124,49
618,697200ea-cabb-40b8-aeac-e52763310306,2016,-2,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0.0,0,1,0,0,0,1,0,2,0,0,2,2
