Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
c88d9352-b835-45ed-a909-1cfec09a58bc 2012 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Golden Tate,Seahawks,2012,WR,15,15,24,45.0,1.0,7.0,688.0,1.0,1.0,3.0,6.667000000000002,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,1.0,23.0,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2013 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Golden Tate,Seahawks,2013,WR,16,13,25,64.0,7.0,5.0,898.0,3.0,0.0,3.0,10.333,0.0,0.0,0.0,31.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2014 c5a59daa-53a7-4de0-851f-fb12be893e9e,Golden Tate,Lions,2014,WR,16,16,26,99.0,11.0,4.0,1331.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2015 c5a59daa-53a7-4de0-851f-fb12be893e9e,Golden Tate,Lions,2015,WR,16,16,27,90.0,17.0,6.0,813.0,1.0,1.0,6.0,6.832999999999998,0.0,0.0,0.0,41.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Golden Tate,Lions,2016,WR,16,16,28,91.0,6.0,4.0,1077.0,2.0,1.0,10.0,0.4,0.0,0.0,0.0,4.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Golden Tate,Lions,2017,WR,16,12,29,92.0,3.0,5.0,1003.0,1.0,1.0,5.0,4.4,0.0,0.0,0.0,22.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Golden Tate,Eagles,2018,WR,8,3,30,30.0,3.0,1.0,278.0,2.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,,,,,,,,,,,,
c88d9352-b835-45ed-a909-1cfec09a58bc 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Golden Tate,Lions,2018,WR,7,4,30,44.0,1.0,3.0,517.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2012 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2012,WR,14,4,24,29.0,1.0,3.0,366.0,,,,,,,,,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2013 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2013,WR,16,9,25,50.0,8.0,5.0,778.0,,,2.0,3.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2014 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2014,WR,16,16,26,66.0,12.0,3.0,825.0,,,1.0,8.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2015,WR,16,16,27,78.0,15.0,14.0,1069.0,1.0,0.0,,,,,,,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2016,WR,16,15,28,94.0,8.0,7.0,1128.0,1.0,0.0,3.0,0.667,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,1.0,15.0,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2017,WR,16,16,29,75.0,4.0,8.0,991.0,,,2.0,-4.0,0.0,0.0,0.0,-8.0,,,,,,,,,,,,
e1b29179-074b-4c91-8797-763b76ac618a 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Doug Baldwin,Seahawks,2018,WR,13,13,30,50.0,6.0,5.0,618.0,,,,,,,,,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2013 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Woods,Bills,2013,WR,14,14,21,40.0,6.0,3.0,587.0,,,2.0,8.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2014 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Woods,Bills,2014,WR,16,15,22,65.0,12.0,5.0,699.0,1.0,1.0,,,,,,,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2015 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Woods,Bills,2015,WR,14,9,23,47.0,7.0,3.0,552.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Woods,Bills,2016,WR,13,10,24,51.0,5.0,1.0,613.0,,,1.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Robert Woods,Rams,2017,WR,12,11,25,56.0,6.0,5.0,781.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
618bedee-9259-4536-b0ff-fec98d2a20de 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Robert Woods,Rams,2018,WR,16,16,26,86.0,6.0,6.0,1219.0,,,19.0,8.263,2.0,0.0,1.0,157.0,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2013 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marquise Goodwin,Bills,2013,WR,12,1,23,17.0,1.0,3.0,283.0,1.0,1.0,3.0,4.333,0.0,0.0,0.0,13.0,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2014 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marquise Goodwin,Bills,2014,WR,10,0,24,1.0,1.0,0.0,42.0,1.0,0.0,3.0,2.667,0.0,0.0,0.0,8.0,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2015 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marquise Goodwin,Bills,2015,WR,2,0,25,2.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marquise Goodwin,Bills,2016,WR,15,9,26,29.0,2.0,3.0,431.0,,,,,,,,,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2017 f0e724b0-4cbf-495a-be47-013907608da9,Marquise Goodwin,49ers,2017,WR,16,16,27,56.0,7.0,2.0,962.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,44.0,,,,,,,,,,,,
bf52ff53-35a6-4696-ac6d-3fa952dc2c87 2018 f0e724b0-4cbf-495a-be47-013907608da9,Marquise Goodwin,49ers,2018,WR,11,8,28,23.0,2.0,4.0,395.0,1.0,0.0,4.0,2.25,0.0,0.0,0.0,9.0,,,,,,,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2013 97354895-8c77-4fd4-a860-32e62ea7382a,Danny Amendola,Patriots,2013,WR,12,6,28,54.0,6.0,2.0,633.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2014 97354895-8c77-4fd4-a860-32e62ea7382a,Danny Amendola,Patriots,2014,WR,16,4,29,27.0,3.0,1.0,200.0,,,,,,,,,,,,,,,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2015 97354895-8c77-4fd4-a860-32e62ea7382a,Danny Amendola,Patriots,2015,WR,14,7,30,65.0,11.0,3.0,648.0,1.0,1.0,2.0,5.5,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0,0.0,36.0,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2016 97354895-8c77-4fd4-a860-32e62ea7382a,Danny Amendola,Patriots,2016,WR,12,4,31,23.0,7.0,4.0,243.0,3.0,1.0,,,,,,,,,,,,,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Danny Amendola,Patriots,2017,WR,15,8,32,61.0,1.0,2.0,659.0,2.0,0.0,,,,,,,,,,,,,,,,,,
973bfe3c-6d0d-4130-a79c-f860650b1da6 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Danny Amendola,Dolphins,2018,WR,15,15,33,59.0,1.0,1.0,575.0,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,100.0,0.0,0.0,0.0,1.0,28.0,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2013 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Markus Wheaton,Steelers,2013,WR,12,1,22,6.0,2.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2014 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Markus Wheaton,Steelers,2014,WR,16,11,23,53.0,7.0,2.0,644.0,,,4.0,4.75,0.0,0.0,0.0,19.0,,,,,,,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Markus Wheaton,Steelers,2015,WR,16,8,24,44.0,15.0,5.0,749.0,,,,,,,,,,,,,,,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Markus Wheaton,Steelers,2016,WR,3,2,25,4.0,1.0,1.0,51.0,,,,,,,,,,,,,,,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Markus Wheaton,Bears,2017,WR,11,0,26,3.0,0.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,
f9036897-99d5-4d9a-8965-0c7e0f9e43bd 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Markus Wheaton,Eagles,2018,WR,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2013 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2013,WR,16,16,21,52.0,11.0,2.0,802.0,1.0,1.0,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2014 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2014,WR,16,16,22,76.0,12.0,6.0,1210.0,2.0,1.0,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2015 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2015,WR,16,16,23,111.0,22.0,11.0,1521.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2016 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2016,WR,16,16,24,78.0,3.0,4.0,954.0,,,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2017 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2017,WR,15,15,25,96.0,15.0,13.0,1378.0,1.0,1.0,,,,,,,,,,,,,,,,,,
5c48ade7-4b9a-4757-9643-87a6e3839e2b 2018 82d2d380-3834-4938-835f-aec541e5ece7,DeAndre Hopkins,Texans,2018,WR,16,16,26,115.0,10.0,11.0,1572.0,2.0,2.0,1.0,-7.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2013 d26a1ca5-722d-4274-8f97-c92e49c96315,Justin Hunter,Titans,2013,WR,14,0,22,18.0,4.0,4.0,354.0,,,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2014 d26a1ca5-722d-4274-8f97-c92e49c96315,Justin Hunter,Titans,2014,WR,12,8,23,28.0,7.0,3.0,498.0,0.0,0.0,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2015 d26a1ca5-722d-4274-8f97-c92e49c96315,Justin Hunter,Titans,2015,WR,9,5,24,22.0,1.0,1.0,264.0,,,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Justin Hunter,Bills,2016,WR,12,5,25,10.0,5.0,4.0,189.0,,,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Justin Hunter,Dolphins,2016,WR,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Justin Hunter,Steelers,2017,WR,7,1,26,4.0,2.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,
f636d7ce-05f9-43d7-b63f-351acb5c2a70 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Justin Hunter,Steelers,2018,WR,5,0,27,3.0,0.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2013 1c1cec48-6352-4556-b789-35304c1a6ae1,Brice Butler,Raiders,2013,WR,10,2,23,9.0,0.0,0.0,103.0,0.0,0.0,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2014 1c1cec48-6352-4556-b789-35304c1a6ae1,Brice Butler,Raiders,2014,WR,15,0,24,21.0,4.0,2.0,280.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Brice Butler,Raiders,2015,WR,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2015 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Brice Butler,Cowboys,2015,WR,7,2,25,12.0,4.0,0.0,258.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Brice Butler,Cowboys,2016,WR,16,3,26,16.0,5.0,3.0,219.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Brice Butler,Cowboys,2017,WR,13,0,27,15.0,3.0,3.0,317.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Brice Butler,Dolphins,2018,WR,6,1,28,6.0,0.0,1.0,60.0,,,,,,,,,,,,,,,,,,,,
26b9c11d-c557-4bef-b990-65498858df47 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Brice Butler,Cowboys,2018,WR,2,0,28,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2013 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2013,WR,16,8,24,44.0,9.0,5.0,736.0,2.0,2.0,3.0,1.3330000000000002,1.0,0.0,0.0,4.0,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2014 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2014,WR,16,16,25,37.0,12.0,8.0,621.0,,,,,,,,,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2015 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2015,WR,16,13,26,52.0,10.0,3.0,840.0,,,,,,,,,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2016,WR,16,15,27,44.0,3.0,4.0,594.0,1.0,1.0,,,,,,,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2017,WR,16,14,28,53.0,1.0,0.0,568.0,,,2.0,7.5,0.0,0.0,0.0,15.0,,,,,,,,,,,,
3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Terrance Williams,Cowboys,2018,WR,3,2,29,2.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2013 22052ff7-c065-42ee-bc8f-c4691c50e624,Nick Williams,Redskins,2013,WR,5,0,23,3.0,0.0,0.0,15.0,1.0,0.0,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2015 e6aa13a4-0055-48a9-bc41-be28dc106929,Nick Williams,Falcons,2015,WR,14,0,25,17.0,3.0,2.0,159.0,,,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Nick Williams,Falcons,2016,WR,2,0,26,5.0,1.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Nick Williams,Falcons,2017,WR,1,0,27,3.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Nick Williams,Titans,2018,WR,2,0,28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
c87f0526-a85d-439d-a447-070c66ede612 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Nick Williams,Rams,2018,WR,2,0,28,2.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2013 33405046-04ee-4058-a950-d606f8c30852,Cordarrelle Patterson,Vikings,2013,WR,16,6,22,45.0,12.0,4.0,469.0,,,12.0,13.167,0.0,0.0,3.0,158.0,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2014 33405046-04ee-4058-a950-d606f8c30852,Cordarrelle Patterson,Vikings,2014,WR,16,7,23,33.0,3.0,1.0,384.0,1.0,1.0,10.0,11.7,0.0,0.0,1.0,117.0,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2015 33405046-04ee-4058-a950-d606f8c30852,Cordarrelle Patterson,Vikings,2015,WR,16,1,24,2.0,0.0,0.0,10.0,1.0,1.0,2.0,7.5,0.0,0.0,0.0,15.0,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2016 33405046-04ee-4058-a950-d606f8c30852,Cordarrelle Patterson,Vikings,2016,WR,16,8,25,52.0,2.0,2.0,453.0,2.0,0.0,7.0,6.143,0.0,0.0,0.0,43.0,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Cordarrelle Patterson,Raiders,2017,WR,16,2,26,31.0,3.0,0.0,309.0,3.0,0.0,13.0,9.308,1.0,0.0,2.0,121.0,,,,,,,,,,,,
da85107c-365c-4d58-90ab-479d97d798b4 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Cordarrelle Patterson,Patriots,2018,WR,15,5,27,21.0,1.0,3.0,247.0,1.0,1.0,42.0,5.4289999999999985,2.0,0.0,1.0,228.0,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2013 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Russell Shepard,Buccaneers,2013,WR,14,0,23,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2014 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Russell Shepard,Buccaneers,2014,WR,16,0,24,4.0,0.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Russell Shepard,Buccaneers,2015,WR,13,2,25,3.0,2.0,1.0,28.0,,,,,,,,,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Russell Shepard,Buccaneers,2016,WR,14,4,26,23.0,3.0,2.0,341.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Russell Shepard,Panthers,2017,WR,15,3,27,17.0,2.0,1.0,202.0,1.0,0.0,2.0,9.5,0.0,0.0,0.0,19.0,,,,,,,,,,,,
6195ddc9-ab2b-469a-b824-a890736d6db7 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Russell Shepard,Giants,2018,WR,12,0,28,10.0,1.0,2.0,188.0,,,,,,,,,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2013 0d855753-ea21-4953-89f9-0e20aff9eb73,Kenny Stills,Saints,2013,WR,16,10,21,32.0,2.0,5.0,641.0,,,3.0,3.333,0.0,0.0,0.0,10.0,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2014 0d855753-ea21-4953-89f9-0e20aff9eb73,Kenny Stills,Saints,2014,WR,15,7,22,63.0,4.0,3.0,931.0,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2015 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenny Stills,Dolphins,2015,WR,16,8,23,27.0,5.0,3.0,440.0,,,,,,,,,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenny Stills,Dolphins,2016,WR,16,16,24,42.0,2.0,9.0,726.0,,,,,,,,,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenny Stills,Dolphins,2017,WR,16,16,25,58.0,1.0,6.0,847.0,4.0,2.0,,,,,,,,,,,,,,,,,,
4734f8dc-2ca4-4437-88f2-c8b8974abefc 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenny Stills,Dolphins,2018,WR,15,15,26,37.0,3.0,6.0,553.0,1.0,0.0,,,,,,,100.0,0.0,0.0,1.0,1.0,3.0,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2013 de760528-1dc0-416a-a978-b510d20692ff,Jaron Brown,Cardinals,2013,WR,16,0,23,11.0,1.0,1.0,140.0,,,,,,,,,,,,,,,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2014 de760528-1dc0-416a-a978-b510d20692ff,Jaron Brown,Cardinals,2014,WR,16,2,24,22.0,6.0,2.0,229.0,1.0,0.0,,,,,,,,,,,,,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2015 de760528-1dc0-416a-a978-b510d20692ff,Jaron Brown,Cardinals,2015,WR,16,0,25,11.0,6.0,1.0,144.0,,,,,,,,,,,,,,,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2016 de760528-1dc0-416a-a978-b510d20692ff,Jaron Brown,Cardinals,2016,WR,7,2,26,11.0,0.0,1.0,187.0,,,,,,,,,,,,,,,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2017 de760528-1dc0-416a-a978-b510d20692ff,Jaron Brown,Cardinals,2017,WR,16,8,27,31.0,5.0,4.0,477.0,0.0,0.0,,,,,,,,,,,,,,,,,,
51952c7b-11c5-4229-baf9-08d4694cc2ad 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Jaron Brown,Seahawks,2018,WR,16,2,28,14.0,5.0,5.0,166.0,,,,,,,,,,,,,,,,,,,,
7d80b51f-1462-442e-aa7f-8c320a62deed 2014 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Sammy Watkins,Bills,2014,WR,16,16,21,65.0,10.0,6.0,982.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,
7d80b51f-1462-442e-aa7f-8c320a62deed 2015 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Sammy Watkins,Bills,2015,WR,13,13,22,60.0,6.0,9.0,1047.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
7d80b51f-1462-442e-aa7f-8c320a62deed 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Sammy Watkins,Bills,2016,WR,8,8,23,28.0,3.0,2.0,430.0,,,,,,,,,,,,,,,,,,,,
7d80b51f-1462-442e-aa7f-8c320a62deed 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Sammy Watkins,Rams,2017,WR,15,14,24,39.0,8.0,8.0,593.0,,,,,,,,,,,,,,,,,,,,
7d80b51f-1462-442e-aa7f-8c320a62deed 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Sammy Watkins,Chiefs,2018,WR,10,9,25,40.0,6.0,3.0,519.0,1.0,0.0,5.0,10.4,0.0,0.0,0.0,52.0,,,,,,,,,,,,
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4 2014 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jarvis Landry,Dolphins,2014,WR,16,11,22,84.0,13.0,5.0,758.0,7.0,4.0,2.0,-2.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4 2015 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jarvis Landry,Dolphins,2015,WR,16,14,23,110.0,22.0,4.0,1157.0,1.0,0.0,18.0,6.278,0.0,0.0,1.0,113.0,100.0,0.0,0.0,0.0,0.0,9.0,,,,,,
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jarvis Landry,Dolphins,2016,WR,16,16,24,94.0,4.0,4.0,1136.0,2.0,2.0,5.0,3.4,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jarvis Landry,Dolphins,2017,WR,16,16,25,112.0,11.0,9.0,987.0,4.0,2.0,1.0,-7.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
