Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
32d58cfa-ffa6-46a1-bd3a-09b6ccca2370 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Cole Wick,Titans,2018,TE,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
32d58cfa-ffa6-46a1-bd3a-09b6ccca2370 2018 f0e724b0-4cbf-495a-be47-013907608da9,Cole Wick,49ers,2018,TE,5,0,25,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
4bff1c89-f4d1-4699-8c85-69bbbbaec5a2 2016 33405046-04ee-4058-a950-d606f8c30852,David Morgan II,Vikings,2016,TE,12,0,23,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
4bff1c89-f4d1-4699-8c85-69bbbbaec5a2 2017 33405046-04ee-4058-a950-d606f8c30852,David Morgan II,Vikings,2017,TE,15,6,24,10.0,0.0,1.0,95.0,0.0,0.0,,,,,,,,,,,,,,,,,,
4bff1c89-f4d1-4699-8c85-69bbbbaec5a2 2018 33405046-04ee-4058-a950-d606f8c30852,David Morgan II,Vikings,2018,TE,11,6,25,5.0,1.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,
cc1df018-baa8-4344-b13c-cd5ef1a52d26 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Alan Cross,Buccaneers,2016,TE,14,0,23,6.0,1.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,
cc1df018-baa8-4344-b13c-cd5ef1a52d26 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Alan Cross,Buccaneers,2017,TE,8,4,24,5.0,0.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,
cc1df018-baa8-4344-b13c-cd5ef1a52d26 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Alan Cross,Buccaneers,2018,TE,14,3,25,2.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,
90c2a93f-d837-4e1b-b57c-56648903a8db 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Austin Hooper,Falcons,2016,TE,14,3,22,19.0,2.0,3.0,271.0,,,,,,,,,,,,,,,,,,,,
90c2a93f-d837-4e1b-b57c-56648903a8db 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Austin Hooper,Falcons,2017,TE,16,8,23,49.0,2.0,3.0,526.0,,,,,,,,,,,,,,,,,,,,
90c2a93f-d837-4e1b-b57c-56648903a8db 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Austin Hooper,Falcons,2018,TE,16,7,24,71.0,6.0,4.0,660.0,,,,,,,,,,,,,,,,,,,,
9c18801d-bdaa-4036-9663-24280c763bcf 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Josh Perkins,Falcons,2016,TE,8,1,23,3.0,1.0,1.0,42.0,,,,,,,,,,,,,,,,,,,,
9c18801d-bdaa-4036-9663-24280c763bcf 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Josh Perkins,Eagles,2018,TE,9,1,25,5.0,1.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,
7c7b5515-7786-4e24-9ce0-34e6a8bd5727 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Chris Manhertz,Panthers,2016,TE,4,0,24,1.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,
7c7b5515-7786-4e24-9ce0-34e6a8bd5727 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Chris Manhertz,Saints,2016,TE,3,2,24,,,,,,,,,,,,,,,,,,,,,,,,
7c7b5515-7786-4e24-9ce0-34e6a8bd5727 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Chris Manhertz,Panthers,2017,TE,16,4,25,2.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,
7c7b5515-7786-4e24-9ce0-34e6a8bd5727 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Chris Manhertz,Panthers,2018,TE,16,4,26,2.0,1.0,1.0,52.0,,,,,,,,,,,,,,,,,,,,
32d18129-6c6c-4401-9695-8661ab84b288 2016 de760528-1dc0-416a-a978-b510d20692ff,Hakeem Valles,Cardinals,2016,TE,11,1,24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
32d18129-6c6c-4401-9695-8661ab84b288 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Hakeem Valles,Lions,2017,TE,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
32d18129-6c6c-4401-9695-8661ab84b288 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Hakeem Valles,Lions,2018,TE,3,0,26,2.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,
02fc59d0-8a66-431f-97fc-21fdc096eb14 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Temarrick Hemingway,Rams,2016,TE,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,
02fc59d0-8a66-431f-97fc-21fdc096eb14 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Temarrick Hemingway,Broncos,2018,TE,5,0,25,,,,,,,,,,,,,,,,,,,,,,,,
0df7912d-9e81-47ea-b4f7-d04986df4ee8 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Tyler Higbee,Rams,2016,TE,16,7,23,11.0,2.0,1.0,85.0,,,,,,,,,,,,,,,,,,,,
0df7912d-9e81-47ea-b4f7-d04986df4ee8 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Tyler Higbee,Rams,2017,TE,16,16,24,25.0,3.0,1.0,295.0,,,,,,,,,,,,,,,,,,,,
0df7912d-9e81-47ea-b4f7-d04986df4ee8 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Tyler Higbee,Rams,2018,TE,16,16,25,24.0,4.0,2.0,292.0,1.0,0.0,,,,,,,,,,,,,,,,,,
27921351-a775-4649-bd49-7b4c486d1ba2 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Lance Kendricks,Rams,2016,TE,16,16,28,50.0,3.0,2.0,499.0,1.0,1.0,,,,,,,,,,,,,,,,,,
27921351-a775-4649-bd49-7b4c486d1ba2 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Lance Kendricks,Packers,2017,TE,16,9,29,18.0,3.0,1.0,203.0,,,,,,,,,,,,,,,,,,,,
27921351-a775-4649-bd49-7b4c486d1ba2 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Lance Kendricks,Packers,2018,TE,16,3,30,19.0,1.0,1.0,170.0,0.0,0.0,,,,,,,,,,,,,,,,,,
c731aa8a-778b-4ccd-a19f-517eb66f47b7 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Nick Vannett,Seahawks,2016,TE,9,2,23,3.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,
c731aa8a-778b-4ccd-a19f-517eb66f47b7 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Nick Vannett,Seahawks,2017,TE,15,4,24,12.0,0.0,1.0,124.0,,,,,,,,,,,,,,,,,,,,
c731aa8a-778b-4ccd-a19f-517eb66f47b7 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Nick Vannett,Seahawks,2018,TE,15,9,25,29.0,4.0,3.0,269.0,1.0,0.0,,,,,,,,,,,,,,,,,,
bea00842-e4db-4955-857a-ea8d4a0e215b 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Jordan Leggett,Jets,2017,TE,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,
bea00842-e4db-4955-857a-ea8d4a0e215b 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Jordan Leggett,Jets,2018,TE,15,4,23,14.0,0.0,1.0,114.0,,,,,,,,,,,,,,,,,,,,
ad2a1d03-020b-487a-bd5f-7ca9fbc250fe 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Jacob Hollister,Patriots,2017,TE,15,1,24,4.0,1.0,0.0,42.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
ad2a1d03-020b-487a-bd5f-7ca9fbc250fe 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Jacob Hollister,Patriots,2018,TE,8,1,25,4.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,
8f86fcea-90e8-49ea-bc78-5c7659313e57 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,David Njoku,Browns,2017,TE,16,5,21,32.0,4.0,4.0,386.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
8f86fcea-90e8-49ea-bc78-5c7659313e57 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,David Njoku,Browns,2018,TE,16,14,22,56.0,6.0,4.0,639.0,,,,,,,,,,,,,,,,,,,,
1532328d-614e-4cd6-a43f-ff56073e2ff2 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Jason Vander Laan,Colts,2017,TE,4,0,25,,,,,,,,,,,,,,,,,,,,,,,,
1532328d-614e-4cd6-a43f-ff56073e2ff2 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Jason Vander Laan,Panthers,2018,TE,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,
7574eb56-a34a-419e-9682-c4788cfe2019 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Darrell Daniels,Colts,2017,TE,12,3,23,3.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,
7574eb56-a34a-419e-9682-c4788cfe2019 2018 de760528-1dc0-416a-a978-b510d20692ff,Darrell Daniels,Cardinals,2018,TE,2,1,24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
7574eb56-a34a-419e-9682-c4788cfe2019 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Darrell Daniels,Seahawks,2018,TE,9,2,24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
e4f25a37-74de-4bfb-b6c9-f50a4fab0b87 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Jonnu Smith,Titans,2017,TE,16,13,22,18.0,2.0,2.0,157.0,,,,,,,,,,,,,,,,,,,,
e4f25a37-74de-4bfb-b6c9-f50a4fab0b87 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Jonnu Smith,Titans,2018,TE,13,12,23,20.0,5.0,3.0,258.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5cc0007b-4561-4ff2-8fa7-242bec47dc5a 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Sean Culkin,Chargers,2017,TE,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
5cc0007b-4561-4ff2-8fa7-242bec47dc5a 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Sean Culkin,Chargers,2018,TE,13,10,25,1.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,
82da09c2-e542-4f7d-87d9-24dfd8e014de 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Antonio Gates,Chargers,2017,TE,16,4,37,30.0,5.0,3.0,316.0,,,,,,,,,,,,,,,,,,,,
82da09c2-e542-4f7d-87d9-24dfd8e014de 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Antonio Gates,Chargers,2018,TE,16,1,38,28.0,5.0,2.0,333.0,1.0,1.0,,,,,,,,,,,,,,,,,,
6733b953-de77-44e5-acbf-c2d3a0940243 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Pharaoh Brown,Raiders,2017,TE,2,1,23,,,,,,,,,,,,,,,,,,,,,,,,
6733b953-de77-44e5-acbf-c2d3a0940243 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Pharaoh Brown,Browns,2018,TE,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
43e8a6ac-d451-4dbd-b145-797764f91494 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Blake Jarwin,Cowboys,2017,TE,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
43e8a6ac-d451-4dbd-b145-797764f91494 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Blake Jarwin,Cowboys,2018,TE,16,4,24,27.0,3.0,3.0,307.0,0.0,0.0,,,,,,,,,,,,,,,,,,
e21365af-8d66-416e-b0a5-8816d18fcfd9 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Evan Engram,Giants,2017,TE,15,11,23,64.0,8.0,6.0,722.0,,,1.0,14.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,
e21365af-8d66-416e-b0a5-8816d18fcfd9 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Evan Engram,Giants,2018,TE,11,8,24,45.0,5.0,3.0,577.0,,,3.0,12.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,
2dcc8e56-ac32-4774-a011-b1e65ca73786 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Jeremy Sprinkle,Redskins,2017,TE,11,5,23,2.0,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,
2dcc8e56-ac32-4774-a011-b1e65ca73786 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Jeremy Sprinkle,Redskins,2018,TE,16,9,24,5.0,1.0,1.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,
87171077-4c1c-4b67-b159-2cc6242988e0 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Adam Shaheen,Bears,2017,TE,13,7,23,12.0,4.0,3.0,127.0,,,,,,,,,,,,,,,,,,,,
87171077-4c1c-4b67-b159-2cc6242988e0 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Adam Shaheen,Bears,2018,TE,6,4,24,5.0,1.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,
bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Michael Roberts,Lions,2017,TE,15,3,23,4.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,
bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Michael Roberts,Lions,2018,TE,8,2,24,9.0,5.0,3.0,100.0,,,,,,,,,,,,,,,,,,,,
93ed8c6f-b676-46d3-bf82-6155e89b4a68 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,O.J. Howard,Buccaneers,2017,TE,14,14,23,26.0,4.0,6.0,432.0,3.0,2.0,,,,,,,,,,,,,,,,,,
93ed8c6f-b676-46d3-bf82-6155e89b4a68 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,O.J. Howard,Buccaneers,2018,TE,10,8,24,34.0,3.0,5.0,565.0,,,,,,,,,,,,,,,,,,,,
d6647491-8a3c-4f9f-999c-823823bd478d 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Antony Auclair,Buccaneers,2017,TE,8,3,24,2.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,
d6647491-8a3c-4f9f-999c-823823bd478d 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Antony Auclair,Buccaneers,2018,TE,16,10,25,7.0,0.0,0.0,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,
582dc00e-e7ec-4ca7-bff0-f7b1d604017b 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Eric Saubert,Falcons,2017,TE,14,0,23,,,,,,,,,,,,,,,,,,,,,,,,
582dc00e-e7ec-4ca7-bff0-f7b1d604017b 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Eric Saubert,Falcons,2018,TE,16,1,24,5.0,1.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,
2ada91b0-036e-454f-83c3-6d939ff584a9 2017 f0e724b0-4cbf-495a-be47-013907608da9,George Kittle,49ers,2017,TE,15,7,24,43.0,7.0,2.0,515.0,,,,,,,,,,,,,,,,,,,,
2ada91b0-036e-454f-83c3-6d939ff584a9 2018 f0e724b0-4cbf-495a-be47-013907608da9,George Kittle,49ers,2018,TE,16,16,25,88.0,9.0,5.0,1377.0,,,1.0,10.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
52735659-a294-4f64-a7f4-3591450834e5 2017 de760528-1dc0-416a-a978-b510d20692ff,Ricky Seals-Jones,Cardinals,2017,TE,10,1,22,12.0,2.0,3.0,201.0,,,,,,,,,,,,,,,,,,,,
52735659-a294-4f64-a7f4-3591450834e5 2018 de760528-1dc0-416a-a978-b510d20692ff,Ricky Seals-Jones,Cardinals,2018,TE,15,5,23,34.0,1.0,1.0,343.0,0.0,0.0,,,,,,,,,,,,,,,,,,
6414998b-5831-44aa-8bd8-39e42a323c2c 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Johnny Mundt,Rams,2017,TE,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
6414998b-5831-44aa-8bd8-39e42a323c2c 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Johnny Mundt,Rams,2018,TE,10,0,24,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,
ebeceb00-57e0-4b74-9cf7-853da2afed18 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Gerald Everett,Rams,2017,TE,16,2,23,16.0,7.0,2.0,244.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,13.0,,,,,,,,,,,,
ebeceb00-57e0-4b74-9cf7-853da2afed18 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Gerald Everett,Rams,2018,TE,16,0,24,33.0,7.0,3.0,320.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,
2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyrone Swoopes,Seahawks,2017,TE,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyrone Swoopes,Seahawks,2018,TE,1,1,24,1.0,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
e17b5817-d955-42be-bb8d-e34d89f6dd71 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Jason Croom,Bills,2018,TE,15,3,24,22.0,0.0,1.0,259.0,2.0,2.0,,,,,,,,,,,,,,,,,,
1012cbe0-7eba-4169-bfca-183a0204e1a7 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Mike Gesicki,Dolphins,2018,TE,16,7,23,22.0,2.0,0.0,202.0,1.0,1.0,,,,,,,,,,,,,,,,,,
7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Durham Smythe,Dolphins,2018,TE,15,2,23,6.0,0.0,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,
780a48de-d092-4e87-9c34-8d1b45a154cc 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Chris Herndon IV,Jets,2018,TE,16,12,22,39.0,5.0,4.0,502.0,2.0,0.0,,,,,,,,,,,,,,,,,,
40b8fa44-b289-42dd-9606-a1ae30adc7bc 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Ryan Izzo,Patriots,2018,TE,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
501aa2d9-4202-40e8-810b-92cacea26cd7 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Jordan Franks,Bengals,2018,TE,6,0,22,2.0,0.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,
ca6c7b35-6ae1-4ba7-ae98-1f26174e407d 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Mason Schreck,Bengals,2018,TE,6,0,25,,,,,,,,,,,,,,,,,,,,,,,,
0618f387-9b72-4270-8b8f-dec4cccc9e4a 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Mark Andrews,Ravens,2018,TE,16,3,23,34.0,3.0,3.0,552.0,,,,,,,,,,,,,,,,,,,,
1b125fc4-5dd9-4eb9-a42f-048e61ca42b7 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Hayden Hurst,Ravens,2018,TE,12,0,25,13.0,0.0,1.0,163.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
8809c0dd-786b-4255-a7d0-333c9498c19a 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Mo Alie-Cox,Colts,2018,TE,9,1,25,7.0,2.0,2.0,133.0,,,,,,,,,,,,,,,,,,,,
085ec52a-f9f2-4c02-a205-2239221a19f4 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Pharoah McKever,Jaguars,2018,TE,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
136f2fd9-c299-478c-bdbf-5b3cc6d04960 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,DeAndre Goolsby,Jaguars,2018,TE,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,
339a0e9a-cb90-483a-8d68-9492d5a4a3f6 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,David Grinnage,Jaguars,2018,TE,4,2,24,6.0,0.0,0.0,61.0,,,,,,,,,,,,,,,,,,,,
0cb5a32a-a340-4671-ba2a-93f5fa6aee8d 2018 82d2d380-3834-4938-835f-aec541e5ece7,Jordan Akins,Texans,2018,TE,16,6,26,17.0,0.0,0.0,225.0,,,,,,,,,,,,,,,,,,,,
f993832a-f81f-4706-90b8-80fd193bdfd7 2018 82d2d380-3834-4938-835f-aec541e5ece7,Jordan Thomas,Texans,2018,TE,16,10,22,20.0,7.0,4.0,215.0,,,,,,,,,,,,,,,,,,,,
b0719e3d-199b-46e5-a2b4-1091f6fd5c0d 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Anthony Firkser,Titans,2018,TE,12,0,23,19.0,1.0,1.0,225.0,,,,,,,,,,,,,,,,,,,,
6d49d4d1-a254-48de-9f6f-eeecac82ad88 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Jake Butt,Broncos,2018,TE,3,3,23,8.0,2.0,0.0,85.0,,,,,,,,,,,,,,,,,,,,
cad43704-4231-4a72-b616-c66642103452 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Deon Yelder,Chiefs,2018,TE,3,0,23,,,,,,,,,,,,,,,,,,,,,,,,
47dcb702-edbb-4bfe-80f7-0390a1e2be77 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Paul Butler,Raiders,2018,TE,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dalton Schultz,Cowboys,2018,TE,11,7,22,12.0,1.0,0.0,116.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ec2db5f2-ffec-4ece-9ca9-7a860c4880b6 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Rico Gathers,Cowboys,2018,TE,15,4,24,3.0,1.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,
e8029983-87cf-49a2-bc04-04c8233a0630 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Dallas Goedert,Eagles,2018,TE,16,8,23,33.0,5.0,4.0,334.0,0.0,0.0,,,,,,,,,,,,,,,,,,
a9a138f8-372d-4d49-9e6e-5e423ce885fb 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Garrett Dickerson,Giants,2018,TE,4,0,23,,,,,,,,,,,,,,,,,,,,,,,,
8d3ac8d8-e18f-4485-acc6-55c79adcc2a8 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,J.P. Holtz,Redskins,2018,TE,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
9eb60195-a390-4a96-bebd-8a761551c163 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Matt Flanagan,Redskins,2018,TE,3,1,23,1.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,
7c9c7800-69d0-459b-812b-a07ac48e9f2a 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Robert Tonyan,Packers,2018,TE,16,1,24,4.0,0.0,1.0,77.0,,,,,,,,,,,,,,,,,,,,
f0d17dfa-ebf3-416c-a8d2-c6bc30675103 2018 33405046-04ee-4058-a950-d606f8c30852,Tyler Conklin,Vikings,2018,TE,16,3,23,5.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,
2fa75e05-cac4-4b40-8924-dbc9ae0c959c 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tanner Hudson,Buccaneers,2018,TE,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
d9fcbb62-399e-46c8-8a74-b5f3d96a3fa0 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Donnie Ernsberger,Buccaneers,2018,TE,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,
ed8a8fd2-df67-45e7-a34f-984afb82f6ea 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Ian Thomas,Panthers,2018,TE,16,6,22,36.0,4.0,2.0,333.0,,,,,,,,,,,,,,,,,,,,
d479a777-b53b-4bbf-a8e4-0c1675ac48df 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Dan Arnold,Saints,2018,TE,10,1,23,12.0,1.0,1.0,150.0,1.0,0.0,,,,,,,,,,,,,,,,,,
70473218-5ae3-47b4-86fd-151e68f1e8b9 2018 f0e724b0-4cbf-495a-be47-013907608da9,Ross Dwelley,49ers,2018,TE,11,0,23,2.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,
383f4814-6836-4766-a297-fc063e8509cc 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Will Dissly,Seahawks,2018,TE,4,4,22,8.0,0.0,2.0,156.0,,,,,,,,,,,,,,,,,,,,
